=============================== INPUT ARGUMENTS ================================

•Documents:
  - documents/document-01.txt
  - documents/document-02.txt

•Stop Words File: stop-words/stop-words-en.txt
•Lemmatization File: lemmatization/corpus-en.json

=============================== TABLES OF TERMS ================================

=========================== documents/document-01.txt ==========================

Term                                    TF         IDF       TFIDF          Index
orange                            0.000000    0.301030    0.000000            N/A
overlook                          1.000000    0.301030    0.053173          1, 23
pace                              1.000000    0.301030    0.053173         12, 21
pack                              1.000000    0.301030    0.053173          2, 11
paint                             0.000000    0.301030    0.000000            N/A
pale                              0.000000    0.301030    0.000000            N/A
part                              0.000000    0.301030    0.000000            N/A
pass                              1.301030    0.000000    0.069180          1, 69
path                              1.477121    0.000000    0.078543           1, 1
pause                             1.000000    0.000000    0.053173         10, 17
pay                               0.000000    0.301030    0.000000            N/A
peace                             1.000000    0.000000    0.053173         12, 38
pen                               0.000000    0.301030    0.000000            N/A
penthinking                       1.000000    0.301030    0.053173          0, 58
perfectly                         1.000000    0.301030    0.053173          9, 23
pieces                            0.000000    0.301030    0.000000            N/A
pine                              1.000000    0.000000    0.053173          4, 24
pines                             1.000000    0.000000    0.053173          2, 43
place                             1.301030    0.000000    0.069180          3, 45
plan                              1.000000    0.301030    0.053173          4, 59
plant                             1.000000    0.000000    0.053173          7, 60
presence                          0.000000    0.301030    0.000000            N/A
present                           1.000000    0.000000    0.053173          4, 52
problems                          0.000000    0.301030    0.000000            N/A
prove                             0.000000    0.301030    0.000000            N/A
quickly                           1.000000    0.301030    0.053173         14, 24
quiet                             1.477121    0.000000    0.078543          6, 35
quietly                           0.000000    0.301030    0.000000            N/A
rare                              1.000000    0.000000    0.053173         11, 53
reach                             1.301030    0.000000    0.069180           5, 5
realize                           1.301030    0.000000    0.069180          10, 5
reasoni                           1.000000    0.301030    0.053173          3, 78
reflect                           1.000000    0.000000    0.053173          3, 50
remind                            1.000000    0.000000    0.053173          7, 34
reminder                          1.301030    0.000000    0.069180          3, 82
require                           0.000000    0.301030    0.000000            N/A
rest                              1.000000    0.000000    0.053173          9, 38
reveal                            1.000000    0.301030    0.053173          1, 19
rhythm                            1.477121    0.301030    0.078543          2, 32
ring                              1.000000    0.301030    0.053173          7, 11
ripples                           1.301030    0.000000    0.069180          6, 48
rise                              1.000000    0.000000    0.053173          0, 30
road                              1.000000    0.000000    0.053173           2, 9
rock                              0.000000    0.301030    0.000000            N/A
roots                             1.000000    0.000000    0.053173           4, 5
ropes                             1.000000    0.301030    0.053173          4, 11
rougher                           1.000000    0.301030    0.053173           4, 4
row                               1.000000    0.000000    0.053173          2, 40
rugged                            0.000000    0.301030    0.000000            N/A
rush                              1.301030    0.000000    0.069180          2, 71
rustled                           0.000000    0.301030    0.000000            N/A
scattering                        1.000000    0.301030    0.053173          0, 24
scent                             1.000000    0.301030    0.053173          4, 20
schedule                          0.000000    0.301030    0.000000            N/A
schedules                         1.000000    0.301030    0.053173         10, 43
send                              1.000000    0.301030    0.053173          7, 10
sense                             0.000000    0.301030    0.000000            N/A
separate                          0.000000    0.301030    0.000000            N/A
shades                            1.000000    0.301030    0.053173          0, 26
shards                            1.000000    0.301030    0.053173          9, 18
sharp                             1.000000    0.301030    0.053173          6, 79
sharper                           0.000000    0.301030    0.000000            N/A
shimmered                         1.000000    0.000000    0.053173          5, 49
shine                             1.000000    0.301030    0.053173          5, 47
shore                             1.000000    0.000000    0.053173          5, 24
short                             1.000000    0.301030    0.053173          9, 37
side                              0.000000    0.301030    0.000000            N/A
sight                             1.000000    0.000000    0.053173           5, 9
silent                            1.000000    0.301030    0.053173          2, 49
simply                            1.000000    0.000000    0.053173          11, 5
single                            1.000000    0.000000    0.053173          7, 32
sit                               1.301030    0.000000    0.069180           6, 1
sky                               1.477121    0.000000    0.078543          0, 34
slow                              1.301030    0.000000    0.069180          5, 27
slowly                            1.301030    0.000000    0.069180          0, 20
small                             1.301030    0.000000    0.069180         10, 30
smell                             0.000000    0.301030    0.000000            N/A
soft                              1.000000    0.000000    0.053173          5, 14
soften                            1.000000    0.301030    0.053173          6, 77
softer                            0.000000    0.301030    0.000000            N/A
softly                            1.000000    0.301030    0.053173          1, 46
soil                              1.000000    0.301030    0.053173          2, 12
solemn                            1.000000    0.301030    0.053173          2, 47
solve                             0.000000    0.301030    0.000000            N/A
sound                             1.000000    0.000000    0.053173           5, 2
speed                             0.000000    0.301030    0.000000            N/A
splash                            0.000000    0.301030    0.000000            N/A
spread                            1.301030    0.000000    0.069180          2, 19
stained                           0.000000    0.301030    0.000000            N/A
stand                             1.000000    0.000000    0.053173          2, 44
start                             1.000000    0.301030    0.053173         14, 34
startling                         0.000000    0.301030    0.000000            N/A
stay                              1.000000    0.000000    0.053173          9, 22
steady                            1.000000    0.301030    0.053173          5, 16
steadymaybe                       1.000000    0.301030    0.053173         12, 37
step                              1.477121    0.000000    0.078543          4, 30
stillness                         1.477121    0.000000    0.078543          3, 32
stone                             1.000000    0.301030    0.053173           6, 5
stop                              1.000000    0.000000    0.053173          7, 19
straight                          1.000000    0.301030    0.053173          2, 45
stretch                           1.602060    0.000000    0.085186           2, 2
strokes                           0.000000    0.301030    0.000000            N/A
success                           1.000000    0.301030    0.053173         11, 27
successful                        0.000000    0.301030    0.000000            N/A
sudden                            0.000000    0.301030    0.000000            N/A
suddenly                          1.301030    0.301030    0.069180           7, 5
sun                               1.301030    0.000000    0.069180          0, 17
sunlight                          1.301030    0.000000    0.069180          5, 48
surface                           1.602060    0.000000    0.085186          5, 52
swayed                            1.000000    0.000000    0.053173         13, 19
talk                              0.000000    0.301030    0.000000            N/A
tall                              1.000000    0.000000    0.053173          2, 23
tides                             1.000000    0.301030    0.053173          2, 35
time                              1.301030    0.000000    0.069180          6, 67
timeless                          1.000000    0.301030    0.053173          2, 95
tiny                              1.000000    0.000000    0.053173          9, 17
today                             1.000000    0.000000    0.053173          1, 25
tooit                             0.000000    0.301030    0.000000            N/A
toowithout                        1.000000    0.301030    0.053173         11, 44
touch                             1.301030    0.000000    0.069180          0, 42
trail                             1.000000    0.000000    0.053173           2, 4
travel                            0.000000    0.301030    0.000000            N/A
traveler                          0.000000    0.301030    0.000000            N/A
trees                             1.477121    0.000000    0.078543          1, 29
turn                              0.000000    0.301030    0.000000            N/A
unnoticed                         1.000000    0.000000    0.053173         10, 13
unseen                            1.000000    0.000000    0.053173          7, 62
unusually                         1.000000    0.000000    0.053173           0, 3
urgency                           0.000000    0.301030    0.000000            N/A
vanished                          1.301030    0.301030    0.069180          7, 30
wait                              1.301030    0.000000    0.069180         12, 16
walk                              1.602060    0.000000    0.085186          0, 11
wander                            0.000000    0.301030    0.000000            N/A
warmer                            1.000000    0.000000    0.053173         14, 17
wasnt                             1.000000    0.000000    0.053173         13, 42
waste                             1.000000    0.000000    0.053173          6, 75
watch                             1.301030    0.000000    0.069180          4, 28
water                             1.778151    0.000000    0.094550           1, 5
waters                            1.000000    0.301030    0.053173          6, 34
wave                              1.301030    0.000000    0.069180          2, 26
whisper                           0.000000    0.301030    0.000000            N/A
whispered                         1.000000    0.000000    0.053173         13, 12
whispering                        1.000000    0.301030    0.053173          1, 38
wide                              1.000000    0.000000    0.053173          3, 43
wider                             1.301030    0.301030    0.069180          7, 25
wild                              0.000000    0.301030    0.000000            N/A
wind                              1.000000    0.000000    0.053173          1, 44
wings                             1.000000    0.000000    0.053173          9, 11
woods                             1.000000    0.301030    0.053173          5, 39
words                             1.000000    0.000000    0.053173          6, 23
world                             1.477121    0.000000    0.078543          1, 74
worry                             1.000000    0.301030    0.053173          4, 57
worth                             0.000000    0.301030    0.000000            N/A
wound                             1.000000    0.301030    0.053173           2, 5
write                             1.698970    0.000000    0.090339          6, 31
yellow                            0.000000    0.301030    0.000000            N/A


=========================== COSINE SIMILARITY MATRIX ===========================

                 Doc 1       Doc 2
--------------------------------------------------------------------------------
      Doc 1:     1.000000    0.670136
      Doc 2:     0.670136    1.000000

