=============================== INPUT ARGUMENTS ================================

•Documents:
  - documents/document-01.txt
  - documents/document-02.txt
  - documents/document-03.txt
  - documents/document-04.txt
  - documents/document-05.txt

•Stop Words File: stop-words/stop-words-en.txt
•Lemmatization File: lemmatization/corpus-en.json

=============================== TABLES OF TERMS ================================

=========================== documents/document-01.txt ==========================

Term                                    TF         IDF       TFIDF          Index
challenge                         1.000000    0.698970    0.053173         14, 43
change                            0.000000    0.397940    0.000000            N/A
chaotic                           0.000000    0.698970    0.000000            N/A
chase                             1.000000    0.698970    0.053173          2, 90
chilly                            0.000000    0.698970    0.000000            N/A
circles                           1.000000    0.397940    0.053173          7, 23
clean                             1.000000    0.397940    0.053173          4, 19
climb                             1.301030    0.397940    0.069180          0, 19
clock                             0.000000    0.698970    0.000000            N/A
close                             1.301030    0.000000    0.069180           6, 6
closely                           0.000000    0.698970    0.000000            N/A
colored                           0.000000    0.397940    0.000000            N/A
colorful                          0.000000    0.698970    0.000000            N/A
comfort                           0.000000    0.397940    0.000000            N/A
compare                           0.000000    0.397940    0.000000            N/A
concern                           0.000000    0.698970    0.000000            N/A
conditions                        1.000000    0.698970    0.053173         11, 45
confidently                       1.000000    0.698970    0.053173          1, 59
connect                           1.000000    0.000000    0.053173          3, 86
constant                          1.000000    0.397940    0.053173          2, 70
constantly                        1.000000    0.698970    0.053173         10, 10
constantlyfish                    0.000000    0.698970    0.000000            N/A
continue                          1.000000    0.698970    0.053173           3, 2
contribute                        1.000000    0.698970    0.053173          7, 66
cool                              0.000000    0.221849    0.000000            N/A
coolness                          1.000000    0.397940    0.053173          0, 45
couldnt                           1.000000    0.221849    0.053173          3, 35
cover                             0.000000    0.698970    0.000000            N/A
crisp                             1.000000    0.397940    0.053173          0, 39
cross                             0.000000    0.698970    0.000000            N/A
crowded                           1.000000    0.397940    0.053173          8, 10
curled                            0.000000    0.698970    0.000000            N/A
current                           0.000000    0.698970    0.000000            N/A
currents                          0.000000    0.397940    0.000000            N/A
currentsall                       1.000000    0.397940    0.053173          7, 63
daily                             1.477121    0.221849    0.078543          1, 73
damp                              0.000000    0.698970    0.000000            N/A
dampness                          0.000000    0.698970    0.000000            N/A
dance                             1.000000    0.698970    0.053173          6, 45
darted                            0.000000    0.397940    0.000000            N/A
darting                           1.000000    0.698970    0.053173          1, 58
dawn                              0.000000    0.698970    0.000000            N/A
day                               1.477121    0.000000    0.078543          5, 57
deadlines                         1.000000    0.698970    0.053173          2, 88
decide                            1.000000    0.096910    0.053173           0, 7
deeper                            1.000000    0.000000    0.053173          8, 27
deeply                            1.000000    0.221849    0.053173         11, 55
deliberate                        1.000000    0.397940    0.053173          4, 45
demand                            1.477121    0.000000    0.078543          4, 34
details                           1.000000    0.096910    0.053173         13, 53
didnt                             1.845098    0.000000    0.098109          0, 50
differently                       0.000000    0.397940    0.000000            N/A
dirt                              0.000000    0.096910    0.000000            N/A
disappear                         0.000000    0.221849    0.000000            N/A
discover                          1.000000    0.698970    0.053173         13, 48
distractions                      0.000000    0.698970    0.000000            N/A
disturb                           0.000000    0.397940    0.000000            N/A
doesnt                            0.000000    0.698970    0.000000            N/A
dragonfly                         1.301030    0.000000    0.069180           9, 1
draw                              1.000000    0.221849    0.053173           3, 9
drift                             0.000000    0.698970    0.000000            N/A
earlier                           0.000000    0.698970    0.000000            N/A
early                             1.000000    0.397940    0.053173          0, 33
earth                             1.301030    0.000000    0.069180          3, 49
earthy                            0.000000    0.698970    0.000000            N/A
easier                            1.000000    0.397940    0.053173          6, 26
easily                            0.000000    0.698970    0.000000            N/A
easy                              0.000000    0.397940    0.000000            N/A
edge                              1.477121    0.000000    0.078543          2, 53
effort                            0.000000    0.698970    0.000000            N/A
emptiness                         1.000000    0.096910    0.053173          7, 43
empty                             0.000000    0.698970    0.000000            N/A
endless                           0.000000    0.698970    0.000000            N/A
erased                            1.301030    0.698970    0.069180          6, 73
eventually                        1.000000    0.000000    0.053173           5, 0
evergreen                         1.000000    0.698970    0.053173          2, 42
everyday                          0.000000    0.698970    0.000000            N/A
exist                             1.301030    0.096910    0.069180         11, 37
expect                            1.000000    0.698970    0.053173         11, 14
eye                               0.000000    0.698970    0.000000            N/A
fade                              0.000000    0.096910    0.000000            N/A
fail                              0.000000    0.698970    0.000000            N/A
failure                           1.000000    0.397940    0.053173         11, 29
faint                             0.000000    0.698970    0.000000            N/A
faintest                          0.000000    0.698970    0.000000            N/A
familiar                          1.000000    0.096910    0.053173          13, 4
fast                              0.000000    0.397940    0.000000            N/A
feel                              1.602060    0.000000    0.085186           8, 7
field                             0.000000    0.221849    0.000000            N/A
figure                            1.000000    0.698970    0.053173          1, 70
fill                              1.301030    0.397940    0.069180          2, 21
find                              1.698970    0.000000    0.090339          3, 36
firm                              0.000000    0.698970    0.000000            N/A
fish                              1.301030    0.000000    0.069180           7, 4
flat                              1.000000    0.221849    0.053173           6, 4
fleeting                          1.000000    0.698970    0.053173          10, 1
flew                              0.000000    0.698970    0.000000            N/A
flitted                           1.000000    0.698970    0.053173          1, 51
flow                              0.000000    0.698970    0.000000            N/A
focus                             1.000000    0.397940    0.053173         10, 41
follow                            0.000000    0.221849    0.000000            N/A
force                             0.000000    0.397940    0.000000            N/A
forest                            1.000000    0.096910    0.053173          2, 56
forget                            0.000000    0.698970    0.000000            N/A
fragile                           0.000000    0.698970    0.000000            N/A
freeze                            0.000000    0.698970    0.000000            N/A
freshly                           0.000000    0.698970    0.000000            N/A
freshness                         1.000000    0.221849    0.053173          0, 40
frighten                          1.000000    0.698970    0.053173          9, 28
full                              0.000000    0.221849    0.000000            N/A
fully                             0.000000    0.698970    0.000000            N/A
gentle                            1.301030    0.221849    0.069180          0, 25
gentler                           1.000000    0.096910    0.053173         14, 57
gently                            1.000000    0.000000    0.053173          3, 46
give                              0.000000    0.096910    0.000000            N/A
glass                             1.000000    0.000000    0.053173          9, 20
gleaming                          0.000000    0.698970    0.000000            N/A
glimmered                         0.000000    0.698970    0.000000            N/A
glowing                           1.000000    0.698970    0.053173          9, 15
goals                             1.000000    0.698970    0.053173         10, 45
gold                              1.000000    0.221849    0.053173          0, 28
grass                             0.000000    0.397940    0.000000            N/A
grasses                           1.000000    0.096910    0.053173          2, 24
grateful                          1.000000    0.698970    0.053173         14, 69
gratefully                        1.000000    0.698970    0.053173         13, 31
gratitude                         0.000000    0.397940    0.000000            N/A
great                             0.000000    0.698970    0.000000            N/A
ground                            1.000000    0.000000    0.053173           4, 9
grow                              1.301030    0.000000    0.069180           4, 3
guardians                         1.000000    0.221849    0.053173          2, 50
guest                             0.000000    0.698970    0.000000            N/A
hadnt                             1.301030    0.000000    0.069180         10, 16
hang                              0.000000    0.698970    0.000000            N/A
hard                              0.000000    0.698970    0.000000            N/A
harmless                          0.000000    0.698970    0.000000            N/A
harmony                           0.000000    0.698970    0.000000            N/A
head                              1.000000    0.698970    0.053173          4, 64
hear                              0.000000    0.096910    0.000000            N/A
heavens                           0.000000    0.698970    0.000000            N/A
heavy                             1.000000    0.698970    0.053173          4, 16
hereless                          0.000000    0.221849    0.000000            N/A
herenot                           1.000000    0.397940    0.053173          6, 72
hide                              1.301030    0.000000    0.069180          8, 34
high                              0.000000    0.698970    0.000000            N/A
higher                            1.000000    0.000000    0.053173         14, 12
hold                              1.000000    0.000000    0.053173          3, 30
hopped                            0.000000    0.698970    0.000000            N/A
horizon                           1.000000    0.221849    0.053173          0, 23
hours                             0.000000    0.698970    0.000000            N/A
house                             0.000000    0.397940    0.000000            N/A
hurry                             1.000000    0.221849    0.053173          3, 96
i                                 2.623249    0.000000    0.139486           0, 6
idea                              1.000000    0.397940    0.053173          6, 19
identical                         1.000000    0.698970    0.053173          1, 15
imagine                           0.000000    0.397940    0.000000            N/A
important                         0.000000    0.397940    0.000000            N/A
impossible                        0.000000    0.698970    0.000000            N/A
interruptions                     0.000000    0.698970    0.000000            N/A
intruder                          0.000000    0.698970    0.000000            N/A
invisible                         1.000000    0.698970    0.053173          6, 62
ishow                             0.000000    0.698970    0.000000            N/A
jot                               1.000000    0.698970    0.053173          0, 65
judgment                          1.000000    0.397940    0.053173         11, 47
jump                              0.000000    0.221849    0.000000            N/A
kind                              1.301030    0.000000    0.069180          8, 32
laid                              0.000000    0.698970    0.000000            N/A
lake                              1.903090    0.000000    0.101193          0, 15
lakes                             0.000000    0.221849    0.000000            N/A
lakesomething                     0.000000    0.698970    0.000000            N/A
land                              1.000000    0.000000    0.053173           9, 2
lap                               0.000000    0.698970    0.000000            N/A
lapped                            0.000000    0.698970    0.000000            N/A
layer                             1.000000    0.698970    0.053173          8, 20
lead                              1.000000    0.698970    0.053173           1, 2
leapt                             1.000000    0.397940    0.053173           7, 6
learn                             1.000000    0.221849    0.053173          8, 24
leave                             1.477121    0.000000    0.078543          1, 57
lie                               0.000000    0.221849    0.000000            N/A
life                              1.602060    0.000000    0.085186          3, 92
lift                              1.000000    0.000000    0.053173          9, 40
light                             1.000000    0.000000    0.053173          6, 41
lighter                           1.000000    0.000000    0.053173         14, 29
limit                             0.000000    0.698970    0.000000            N/A
line                              0.000000    0.221849    0.000000            N/A
lingered                          1.000000    0.698970    0.053173          2, 58
lingers                           0.000000    0.698970    0.000000            N/A
live                              0.000000    0.698970    0.000000            N/A
lock                              1.000000    0.221849    0.053173         13, 43
long                              1.301030    0.000000    0.069180          3, 59
longer                            1.000000    0.698970    0.053173          3, 64
lose                              0.000000    0.397940    0.000000            N/A
loud                              0.000000    0.698970    0.000000            N/A
love                              0.000000    0.698970    0.000000            N/A
mattered                          1.000000    0.698970    0.053173         12, 48
meadow                            1.477121    0.221849    0.078543          2, 18
meant                             0.000000    0.698970    0.000000            N/A
measure                           1.000000    0.397940    0.053173         11, 31
mejust                            0.000000    0.698970    0.000000            N/A
mesomething                       0.000000    0.698970    0.000000            N/A
methe                             0.000000    0.698970    0.000000            N/A
middle                            1.000000    0.698970    0.053173          8, 38
mind                              1.000000    0.000000    0.053173          6, 21
minutes                           0.000000    0.397940    0.000000            N/A
mirror                            1.000000    0.000000    0.053173          3, 44
moment                            1.477121    0.000000    0.078543          4, 53
moments                           1.000000    0.000000    0.053173          2, 62
morning                           1.301030    0.000000    0.069180           0, 1
motion                            1.000000    0.698970    0.053173          6, 36
move                              1.602060    0.096910    0.085186          1, 45
movement                          1.000000    0.397940    0.053173          4, 47
movements                         0.000000    0.698970    0.000000            N/A
narrow                            1.000000    0.397940    0.053173           2, 8
needles                           0.000000    0.698970    0.000000            N/A
night                             1.000000    0.221849    0.053173          0, 48
noise                             1.000000    0.000000    0.053173         12, 23
noisy                             1.000000    0.096910    0.053173          8, 11
notebook                          1.602060    0.000000    0.085186          0, 55
notice                            1.477121    0.000000    0.078543          6, 58
ocean                             1.000000    0.397940    0.053173          2, 34
offer                             1.000000    0.698970    0.053173         14, 47
open                              1.301030    0.000000    0.069180          2, 17
orange                            0.000000    0.698970    0.000000            N/A
ordinary                          0.000000    0.397940    0.000000            N/A
outward                           0.000000    0.221849    0.000000            N/A
overhead                          0.000000    0.698970    0.000000            N/A
overlook                          1.000000    0.698970    0.053173          1, 23
pace                              1.000000    0.221849    0.053173         12, 21
pack                              1.000000    0.698970    0.053173          2, 11
paint                             0.000000    0.397940    0.000000            N/A
pale                              0.000000    0.221849    0.000000            N/A
part                              0.000000    0.221849    0.000000            N/A
parted                            0.000000    0.698970    0.000000            N/A
pass                              1.301030    0.096910    0.069180          1, 69
path                              1.477121    0.000000    0.078543           1, 1
patience                          0.000000    0.698970    0.000000            N/A
pause                             1.000000    0.096910    0.053173         10, 17
pay                               0.000000    0.096910    0.000000            N/A
peace                             1.000000    0.000000    0.053173         12, 38
pen                               0.000000    0.096910    0.000000            N/A
penthinking                       1.000000    0.698970    0.053173          0, 58
perfect                           0.000000    0.397940    0.000000            N/A
perfectly                         1.000000    0.397940    0.053173          9, 23
pieces                            0.000000    0.397940    0.000000            N/A
pine                              1.000000    0.096910    0.053173          4, 24
pines                             1.000000    0.096910    0.053173          2, 43
pink                              0.000000    0.397940    0.000000            N/A
place                             1.301030    0.096910    0.069180          3, 45
plan                              1.000000    0.698970    0.053173          4, 59
plant                             1.000000    0.000000    0.053173          7, 60
precious                          0.000000    0.698970    0.000000            N/A
presence                          0.000000    0.397940    0.000000            N/A
present                           1.000000    0.096910    0.053173          4, 52
problem                           0.000000    0.698970    0.000000            N/A
problems                          0.000000    0.221849    0.000000            N/A
proof                             0.000000    0.698970    0.000000            N/A
prove                             0.000000    0.698970    0.000000            N/A
quick                             0.000000    0.397940    0.000000            N/A
quickly                           1.000000    0.221849    0.053173         14, 24
quiet                             1.477121    0.000000    0.078543          6, 35
quietly                           0.000000    0.096910    0.000000            N/A
rare                              1.000000    0.000000    0.053173         11, 53
reach                             1.301030    0.000000    0.069180           5, 5
realize                           1.301030    0.000000    0.069180          10, 5
reason                            0.000000    0.698970    0.000000            N/A
reasoni                           1.000000    0.698970    0.053173          3, 78
reflect                           1.000000    0.000000    0.053173          3, 50
remind                            1.000000    0.221849    0.053173          7, 34
reminder                          1.301030    0.000000    0.069180          3, 82
repeat                            0.000000    0.698970    0.000000            N/A
require                           0.000000    0.698970    0.000000            N/A
rest                              1.000000    0.397940    0.053173          9, 38
restless                          0.000000    0.698970    0.000000            N/A
return                            0.000000    0.698970    0.000000            N/A
reveal                            1.000000    0.221849    0.053173          1, 19
rhythm                            1.477121    0.221849    0.078543          2, 32
ring                              1.000000    0.397940    0.053173          7, 11
rippled                           0.000000    0.698970    0.000000            N/A
ripples                           1.301030    0.000000    0.069180          6, 48
rise                              1.000000    0.096910    0.053173          0, 30
road                              1.000000    0.000000    0.053173           2, 9
rock                              0.000000    0.397940    0.000000            N/A
roll                              0.000000    0.698970    0.000000            N/A
roots                             1.000000    0.000000    0.053173           4, 5
ropes                             1.000000    0.698970    0.053173          4, 11
rougher                           1.000000    0.397940    0.053173           4, 4
row                               1.000000    0.221849    0.053173          2, 40
rugged                            0.000000    0.698970    0.000000            N/A
run                               0.000000    0.698970    0.000000            N/A
rush                              1.301030    0.000000    0.069180          2, 71
rustled                           0.000000    0.698970    0.000000            N/A
scare                             0.000000    0.397940    0.000000            N/A
scattered                         0.000000    0.698970    0.000000            N/A
scattering                        1.000000    0.698970    0.053173          0, 24
scene                             0.000000    0.698970    0.000000            N/A
scent                             1.000000    0.698970    0.053173          4, 20
schedule                          0.000000    0.698970    0.000000            N/A
schedules                         1.000000    0.221849    0.053173         10, 43
sea                               0.000000    0.698970    0.000000            N/A
seconds                           0.000000    0.698970    0.000000            N/A
secrets                           0.000000    0.698970    0.000000            N/A
send                              1.000000    0.397940    0.053173          7, 10
sense                             0.000000    0.397940    0.000000            N/A
sentinels                         0.000000    0.698970    0.000000            N/A
sentries                          0.000000    0.698970    0.000000            N/A
separate                          0.000000    0.698970    0.000000            N/A
set                               0.000000    0.397940    0.000000            N/A
shades                            1.000000    0.397940    0.053173          0, 26
shake                             0.000000    0.698970    0.000000            N/A
shards                            1.000000    0.698970    0.053173          9, 18
share                             0.000000    0.698970    0.000000            N/A
sharp                             1.000000    0.096910    0.053173          6, 79
sharper                           0.000000    0.698970    0.000000            N/A
shimmered                         1.000000    0.397940    0.053173          5, 49
shimmering                        0.000000    0.698970    0.000000            N/A
shine                             1.000000    0.096910    0.053173          5, 47
shore                             1.000000    0.000000    0.053173          5, 24
short                             1.000000    0.698970    0.053173          9, 37
side                              0.000000    0.397940    0.000000            N/A
sight                             1.000000    0.397940    0.053173           5, 9
silence                           0.000000    0.221849    0.000000            N/A
silent                            1.000000    0.397940    0.053173          2, 49
simpler                           0.000000    0.698970    0.000000            N/A
simply                            1.000000    0.000000    0.053173          11, 5
single                            1.000000    0.397940    0.053173          7, 32
sit                               1.301030    0.000000    0.069180           6, 1
sky                               1.477121    0.000000    0.078543          0, 34
slip                              0.000000    0.698970    0.000000            N/A
slow                              1.301030    0.000000    0.069180          5, 27
slower                            0.000000    0.698970    0.000000            N/A
slowly                            1.301030    0.000000    0.069180          0, 20
small                             1.301030    0.000000    0.069180         10, 30
smell                             0.000000    0.096910    0.000000            N/A
smooth                            0.000000    0.397940    0.000000            N/A
soft                              1.000000    0.096910    0.053173          5, 14
soften                            1.000000    0.397940    0.053173          6, 77
softer                            0.000000    0.221849    0.000000            N/A
softly                            1.000000    0.221849    0.053173          1, 46
soil                              1.000000    0.397940    0.053173          2, 12
solemn                            1.000000    0.698970    0.053173          2, 47
solid                             0.000000    0.698970    0.000000            N/A
solution                          0.000000    0.397940    0.000000            N/A
solve                             0.000000    0.397940    0.000000            N/A
sound                             1.000000    0.221849    0.053173           5, 2
specific                          0.000000    0.698970    0.000000            N/A
speed                             0.000000    0.698970    0.000000            N/A
splash                            0.000000    0.096910    0.000000            N/A
spread                            1.301030    0.096910    0.069180          2, 19
stained                           0.000000    0.698970    0.000000            N/A
stand                             1.000000    0.000000    0.053173          2, 44
stare                             0.000000    0.698970    0.000000            N/A
start                             1.000000    0.221849    0.053173         14, 34
startling                         0.000000    0.698970    0.000000            N/A
stay                              1.000000    0.096910    0.053173          9, 22
steady                            1.000000    0.096910    0.053173          5, 16
steadymaybe                       1.000000    0.698970    0.053173         12, 37
step                              1.477121    0.000000    0.078543          4, 30
stillness                         1.477121    0.000000    0.078543          3, 32
stir                              0.000000    0.698970    0.000000            N/A
stone                             1.000000    0.221849    0.053173           6, 5
stop                              1.000000    0.000000    0.053173          7, 19
straight                          1.000000    0.221849    0.053173          2, 45
stream                            0.000000    0.698970    0.000000            N/A
stretch                           1.602060    0.000000    0.085186           2, 2
strict                            0.000000    0.698970    0.000000            N/A
strike                            0.000000    0.698970    0.000000            N/A
strokes                           0.000000    0.698970    0.000000            N/A
succeed                           0.000000    0.698970    0.000000            N/A
success                           1.000000    0.397940    0.053173         11, 27
successful                        0.000000    0.397940    0.000000            N/A
sudden                            0.000000    0.698970    0.000000            N/A
suddenly                          1.301030    0.698970    0.069180           7, 5
sun                               1.301030    0.000000    0.069180          0, 17
sunlight                          1.301030    0.096910    0.069180          5, 48
surface                           1.602060    0.000000    0.085186          5, 52
swayed                            1.000000    0.096910    0.053173         13, 19
talk                              0.000000    0.698970    0.000000            N/A
tall                              1.000000    0.000000    0.053173          2, 23
thin                              0.000000    0.397940    0.000000            N/A
tick                              0.000000    0.698970    0.000000            N/A
tides                             1.000000    0.698970    0.053173          2, 35
time                              1.301030    0.000000    0.069180          6, 67
timeless                          1.000000    0.397940    0.053173          2, 95
tiny                              1.000000    0.397940    0.053173          9, 17
today                             1.000000    0.397940    0.053173          1, 25
tomorrowi                         0.000000    0.698970    0.000000            N/A
tooit                             0.000000    0.698970    0.000000            N/A
toowithout                        1.000000    0.698970    0.053173         11, 44
touch                             1.301030    0.096910    0.069180          0, 42
track                             0.000000    0.698970    0.000000            N/A
trail                             1.000000    0.000000    0.053173           2, 4
travel                            0.000000    0.698970    0.000000            N/A
traveler                          0.000000    0.698970    0.000000            N/A
trees                             1.477121    0.000000    0.078543          1, 29
trembled                          0.000000    0.698970    0.000000            N/A
trip                              0.000000    0.698970    0.000000            N/A
turn                              0.000000    0.698970    0.000000            N/A
twist                             0.000000    0.698970    0.000000            N/A
understand                        0.000000    0.698970    0.000000            N/A
uneven                            0.000000    0.397940    0.000000            N/A
unhurried                         0.000000    0.698970    0.000000            N/A
unnoticed                         1.000000    0.397940    0.053173         10, 13
unseen                            1.000000    0.221849    0.053173          7, 62
unusually                         1.000000    0.397940    0.053173           0, 3
urgency                           0.000000    0.698970    0.000000            N/A
usual                             0.000000    0.698970    0.000000            N/A
vanished                          1.301030    0.698970    0.069180          7, 30
vanishing                         0.000000    0.397940    0.000000            N/A
view                              0.000000    0.397940    0.000000            N/A
visit                             0.000000    0.698970    0.000000            N/A
visitor                           0.000000    0.698970    0.000000            N/A
wait                              1.301030    0.000000    0.069180         12, 16
waitingwith                       0.000000    0.698970    0.000000            N/A
walk                              1.602060    0.000000    0.085186          0, 11
wander                            0.000000    0.698970    0.000000            N/A
warm                              0.000000    0.698970    0.000000            N/A
warmer                            1.000000    0.096910    0.053173         14, 17
warmth                            0.000000    0.698970    0.000000            N/A
wash                              0.000000    0.698970    0.000000            N/A
wasnt                             1.000000    0.000000    0.053173         13, 42
waste                             1.000000    0.397940    0.053173          6, 75
watch                             1.301030    0.000000    0.069180          4, 28
watchful                          0.000000    0.698970    0.000000            N/A
water                             1.778151    0.000000    0.094550           1, 5
waters                            1.000000    0.397940    0.053173          6, 34
wave                              1.301030    0.000000    0.069180          2, 26
werent                            0.000000    0.397940    0.000000            N/A
whisper                           0.000000    0.698970    0.000000            N/A
whispered                         1.000000    0.096910    0.053173         13, 12
whispering                        1.000000    0.221849    0.053173          1, 38
wide                              1.000000    0.000000    0.053173          3, 43
widen                             0.000000    0.698970    0.000000            N/A
wider                             1.301030    0.698970    0.069180          7, 25
wild                              0.000000    0.698970    0.000000            N/A
wind                              1.000000    0.000000    0.053173          1, 44
wings                             1.000000    0.000000    0.053173          9, 11
woods                             1.000000    0.698970    0.053173          5, 39
words                             1.000000    0.000000    0.053173          6, 23
work                              0.000000    0.397940    0.000000            N/A
world                             1.477121    0.000000    0.078543          1, 74
worry                             1.000000    0.698970    0.053173          4, 57
worth                             0.000000    0.397940    0.000000            N/A
wound                             1.000000    0.698970    0.053173           2, 5
write                             1.698970    0.000000    0.090339          6, 31
yellow                            0.000000    0.698970    0.000000            N/A
yesterday                         0.000000    0.698970    0.000000            N/A


=========================== documents/document-03.txt ==========================

Term                                    TF         IDF       TFIDF          Index
------------------------------------------------------------------------------------------
a                                 2.397940    0.000000    0.133168          0, 50
absence                           0.000000    0.698970    0.000000            N/A
accept                            0.000000    0.698970    0.000000            N/A
acceptance                        1.000000    0.000000    0.055534         11, 40
achieve                           0.000000    0.698970    0.000000            N/A
achievement                       1.000000    0.698970    0.055534         11, 19
activity                          1.000000    0.698970    0.055534          7, 52
admire                            0.000000    0.698970    0.000000            N/A
afraid                            0.000000    0.397940    0.000000            N/A
afterthe                          1.000000    0.698970    0.055534          3, 74
air                               1.602060    0.000000    0.088969          0, 21
alive                             1.301030    0.096910    0.072252          1, 33
alongjust                         0.000000    0.698970    0.000000            N/A
altogether                        0.000000    0.698970    0.000000            N/A
anchored                          0.000000    0.698970    0.000000            N/A
answer                            0.000000    0.698970    0.000000            N/A
appearedbroad                     1.000000    0.698970    0.055534          5, 30
appointments                      0.000000    0.698970    0.000000            N/A
arrive                            0.000000    0.698970    0.000000            N/A
asleep                            0.000000    0.397940    0.000000            N/A
attention                         1.301030    0.000000    0.072252          1, 24
awake                             1.000000    0.096910    0.055534         14, 21
balance                           1.000000    0.000000    0.055534          7, 43
beautiful                         1.000000    0.000000    0.055534          3, 15
beauty                            1.301030    0.000000    0.072252          3, 23
bend                              0.000000    0.698970    0.000000            N/A
beneath                           1.301030    0.000000    0.072252          7, 34
birds                             1.000000    0.000000    0.055534          1, 49
bits                              0.000000    0.698970    0.000000            N/A
bother                            1.000000    0.221849    0.055534          4, 30
branch                            0.000000    0.221849    0.000000            N/A
branches                          1.000000    0.397940    0.055534          1, 39
break                             1.000000    0.221849    0.055534           7, 9
breathe                           0.000000    0.096910    0.000000            N/A
breeze                            1.000000    0.221849    0.055534          1, 48
bright                            1.000000    0.221849    0.055534          9, 17
brighter                          0.000000    0.698970    0.000000            N/A
bring                             0.000000    0.698970    0.000000            N/A
brush                             0.000000    0.096910    0.000000            N/A
busier                            0.000000    0.698970    0.000000            N/A
business                          0.000000    0.698970    0.000000            N/A
busy                              0.000000    0.221849    0.000000            N/A
call                              1.000000    0.698970    0.055534           3, 6
calm                              1.301030    0.000000    0.072252          5, 19
calmer                            1.000000    0.698970    0.055534          6, 67
calmness                          0.000000    0.698970    0.000000            N/A
care                              1.301030    0.000000    0.072252          2, 86
careful                           0.000000    0.698970    0.000000            N/A
carefully                         1.000000    0.397940    0.055534          4, 58
carry                             1.000000    0.000000    0.055534         12, 24
catch                             1.000000    0.000000    0.055534          1, 22
challenge                         0.000000    0.698970    0.000000            N/A
change                            0.000000    0.397940    0.000000            N/A
chaotic                           1.000000    0.698970    0.055534          8, 11
chase                             0.000000    0.698970    0.000000            N/A
chilly                            0.000000    0.698970    0.000000            N/A
circles                           0.000000    0.397940    0.000000            N/A
clean                             0.000000    0.397940    0.000000            N/A
climb                             1.000000    0.397940    0.055534         14, 11
clock                             0.000000    0.698970    0.000000            N/A
close                             1.000000    0.000000    0.055534          11, 1
closely                           1.000000    0.698970    0.055534          4, 26
colored                           1.000000    0.397940    0.055534          9, 19
colorful                          0.000000    0.698970    0.000000            N/A
comfort                           1.000000    0.397940    0.055534         11, 45
compare                           1.301030    0.397940    0.072252          2, 65
concern                           0.000000    0.698970    0.000000            N/A
conditions                        0.000000    0.698970    0.000000            N/A
confidently                       0.000000    0.698970    0.000000            N/A
connect                           1.000000    0.000000    0.055534          3, 80
constant                          0.000000    0.397940    0.000000            N/A
constantly                        0.000000    0.698970    0.000000            N/A
constantlyfish                    1.000000    0.698970    0.055534          7, 39
continue                          0.000000    0.698970    0.000000            N/A
contribute                        0.000000    0.698970    0.000000            N/A
cool                              1.000000    0.221849    0.055534          0, 24
coolness                          0.000000    0.397940    0.000000            N/A
couldnt                           0.000000    0.221849    0.000000            N/A
cover                             0.000000    0.698970    0.000000            N/A
crisp                             0.000000    0.397940    0.000000            N/A
cross                             0.000000    0.698970    0.000000            N/A
crowded                           1.000000    0.397940    0.055534           8, 9
curled                            1.000000    0.698970    0.055534           4, 9
current                           1.301030    0.698970    0.072252          6, 87
currents                          1.000000    0.397940    0.055534          7, 41
currentsall                       0.000000    0.397940    0.000000            N/A
daily                             1.000000    0.221849    0.055534           8, 4
damp                              0.000000    0.698970    0.000000            N/A
dampness                          0.000000    0.698970    0.000000            N/A
dance                             0.000000    0.698970    0.000000            N/A
darted                            0.000000    0.397940    0.000000            N/A
darting                           0.000000    0.698970    0.000000            N/A
dawn                              0.000000    0.698970    0.000000            N/A
day                               1.477121    0.000000    0.082031           0, 1
deadlines                         0.000000    0.698970    0.000000            N/A
decide                            1.000000    0.096910    0.055534          0, 36
deeper                            1.000000    0.000000    0.055534          8, 26
deeply                            1.000000    0.221849    0.055534         11, 44
deliberate                        1.000000    0.397940    0.055534          4, 41
demand                            1.000000    0.000000    0.055534         11, 18
details                           1.000000    0.096910    0.055534         13, 40
