=============================== INPUT ARGUMENTS ================================

•Documents:
  - documents/esp-01.txt
  - documents/esp-02.txt
  - documents/esp-03.txt
  - documents/esp-04.txt
  - documents/esp-05.txt

•Stop Words File: stop-words/stop-words-es.txt
•Lemmatization File: lemmatization/corpus-es.json

=============================== TABLES OF TERMS ================================

=========================== documents/esp-01.txt ==========================

Term                                    TF         IDF       TFIDF          Index
cae                               0.000000    0.698970    0.000000            N/A
caf                               0.000000    0.698970    0.000000            N/A
calle                             0.000000    0.698970    0.000000            N/A
calles                            0.000000    0.397940    0.000000            N/A
calma                             0.000000    0.096910    0.000000            N/A
cambi                             0.000000    0.698970    0.000000            N/A
cambia                            0.000000    0.698970    0.000000            N/A
cambiar                           0.000000    0.397940    0.000000            N/A
camin                             1.000000    0.096910    0.076490          0, 31
caminar                           0.000000    0.698970    0.000000            N/A
caminata                          0.000000    0.698970    0.000000            N/A
camino                            0.000000    0.698970    0.000000            N/A
cansada                           0.000000    0.397940    0.000000            N/A
cansados                          0.000000    0.698970    0.000000            N/A
cantar                            0.000000    0.698970    0.000000            N/A
caracol                           1.000000    0.698970    0.076490          2, 14
cargado                           1.000000    0.698970    0.076490          1, 37
casa                              1.000000    0.698970    0.076490           0, 9
casi                              0.000000    0.397940    0.000000            N/A
cerca                             0.000000    0.698970    0.000000            N/A
cerr                              0.000000    0.397940    0.000000            N/A
chapotear                         0.000000    0.698970    0.000000            N/A
charcos                           1.000000    0.698970    0.076490          0, 42
cielo                             1.000000    0.096910    0.076490          0, 46
cigarrillo                        0.000000    0.698970    0.000000            N/A
ciudad                            0.000000    0.397940    0.000000            N/A
claro                             1.000000    0.397940    0.076490           3, 6
clase                             0.000000    0.698970    0.000000            N/A
clidas                            0.000000    0.698970    0.000000            N/A
clido                             0.000000    0.698970    0.000000            N/A
cmo                               0.000000    0.221849    0.000000            N/A
coches                            0.000000    0.698970    0.000000            N/A
colgaba                           0.000000    0.698970    0.000000            N/A
colndose                          0.000000    0.698970    0.000000            N/A
color                             0.000000    0.698970    0.000000            N/A
coloridas                         0.000000    0.698970    0.000000            N/A
columna                           0.000000    0.698970    0.000000            N/A
comenz                            0.000000    0.698970    0.000000            N/A
comenzaba                         1.000000    0.221849    0.076490           3, 9
comienzo                          0.000000    0.698970    0.000000            N/A
compar                            0.000000    0.698970    0.000000            N/A
completamente                     0.000000    0.698970    0.000000            N/A
completo                          0.000000    0.698970    0.000000            N/A
comprend                          1.000000    0.397940    0.076490          2, 51
conectado                         0.000000    0.698970    0.000000            N/A
conmigo                           0.000000    0.698970    0.000000            N/A
conoc                             0.000000    0.698970    0.000000            N/A
conocera                          0.000000    0.698970    0.000000            N/A
conservaba                        0.000000    0.698970    0.000000            N/A
constante                         0.000000    0.698970    0.000000            N/A
contrario                         0.000000    0.698970    0.000000            N/A
conviviendo                       0.000000    0.698970    0.000000            N/A
cosas                             1.000000    0.221849    0.076490          4, 21
crculos                           0.000000    0.698970    0.000000            N/A
creyendo                          0.000000    0.698970    0.000000            N/A
crujido                           1.000000    0.698970    0.076490           1, 5
cruz                              0.000000    0.397940    0.000000            N/A
cruzaban                          0.000000    0.397940    0.000000            N/A
cruzan                            0.000000    0.397940    0.000000            N/A
cuaderno                          0.000000    0.397940    0.000000            N/A
cualquier                         0.000000    0.698970    0.000000            N/A
cubierto                          1.000000    0.397940    0.076490           2, 6
cuenta                            1.000000    0.221849    0.076490          1, 43
cuidado                           0.000000    0.698970    0.000000            N/A
cuntas                            1.000000    0.698970    0.076490          2, 28
cuntos                            0.000000    0.698970    0.000000            N/A
curiosidad                        0.000000    0.698970    0.000000            N/A
da                                0.000000    0.096910    0.000000            N/A
danza                             0.000000    0.698970    0.000000            N/A
darnos                            0.000000    0.698970    0.000000            N/A
de                                2.041393    0.000000    0.156147           0, 8
deba                              0.000000    0.698970    0.000000            N/A
debajo                            0.000000    0.698970    0.000000            N/A
debe                              0.000000    0.698970    0.000000            N/A
decid                             0.000000    0.698970    0.000000            N/A
decir                             1.000000    0.221849    0.076490          1, 42
dedos                             0.000000    0.698970    0.000000            N/A
dej                               0.000000    0.221849    0.000000            N/A
dejaba                            0.000000    0.698970    0.000000            N/A
dejado                            0.000000    0.698970    0.000000            N/A
dejando                           1.000000    0.397940    0.076490          0, 35
dejo                              0.000000    0.698970    0.000000            N/A
demasiada                         0.000000    0.698970    0.000000            N/A
demasiado                         0.000000    0.397940    0.000000            N/A
denso                             1.000000    0.698970    0.076490          1, 36
derecha                           0.000000    0.698970    0.000000            N/A
desapareca                        0.000000    0.698970    0.000000            N/A
desaparecer                       1.000000    0.397940    0.076490          1, 29
desapareci                        0.000000    0.397940    0.000000            N/A
descansar                         0.000000    0.698970    0.000000            N/A
deseo                             0.000000    0.698970    0.000000            N/A
deshizo                           0.000000    0.698970    0.000000            N/A
deslizaba                         0.000000    0.698970    0.000000            N/A
despacio                          0.000000    0.221849    0.000000            N/A
despejado                         0.000000    0.698970    0.000000            N/A
despertada                        1.000000    0.698970    0.076490          0, 30
despertar                         0.000000    0.698970    0.000000            N/A
despleg                           0.000000    0.698970    0.000000            N/A
despus                            0.000000    0.397940    0.000000            N/A
destino                           0.000000    0.397940    0.000000            N/A
desvanecerse                      0.000000    0.698970    0.000000            N/A
desvanecieron                     0.000000    0.698970    0.000000            N/A
detalle                           1.000000    0.698970    0.076490          4, 25
detenido                          0.000000    0.698970    0.000000            N/A
detiene                           0.000000    0.397940    0.000000            N/A
detuve                            1.000000    0.221849    0.076490           2, 1
detuvo                            0.000000    0.397940    0.000000            N/A
diaria                            0.000000    0.698970    0.000000            N/A
diera                             0.000000    0.698970    0.000000            N/A
difcil                            0.000000    0.698970    0.000000            N/A
distancia                         0.000000    0.698970    0.000000            N/A
distinguir                        0.000000    0.698970    0.000000            N/A
distinta                          0.000000    0.698970    0.000000            N/A
distinto                          1.000000    0.397940    0.076490          4, 13
dnde                              0.000000    0.397940    0.000000            N/A
doblaban                          1.000000    0.698970    0.076490          1, 10
dorados                           0.000000    0.698970    0.000000            N/A
dorma                             0.000000    0.698970    0.000000            N/A
duda                              0.000000    0.698970    0.000000            N/A
duela                             0.000000    0.698970    0.000000            N/A
durante                           1.000000    0.397940    0.076490           0, 2
eco                               0.000000    0.698970    0.000000            N/A
edificios                         0.000000    0.698970    0.000000            N/A
elegir                            0.000000    0.698970    0.000000            N/A
elevaba                           0.000000    0.698970    0.000000            N/A
embargar                          0.000000    0.397940    0.000000            N/A
encend                            0.000000    0.698970    0.000000            N/A
encontr                           0.000000    0.698970    0.000000            N/A
encontraba                        0.000000    0.698970    0.000000            N/A
encontrado                        0.000000    0.698970    0.000000            N/A
encontrarse                       0.000000    0.698970    0.000000            N/A
enfriarse                         0.000000    0.698970    0.000000            N/A
enorme                            0.000000    0.698970    0.000000            N/A
entender                          0.000000    0.698970    0.000000            N/A
entera                            0.000000    0.698970    0.000000            N/A
entr                              0.000000    0.698970    0.000000            N/A
envolvi                           0.000000    0.698970    0.000000            N/A
equilibrio                        0.000000    0.698970    0.000000            N/A
esa                               0.000000    0.221849    0.000000            N/A
esas                              0.000000    0.397940    0.000000            N/A
escaparates                       0.000000    0.698970    0.000000            N/A
escondemos                        0.000000    0.698970    0.000000            N/A
escondida                         0.000000    0.698970    0.000000            N/A
escrib                            0.000000    0.698970    0.000000            N/A
escriba                           0.000000    0.698970    0.000000            N/A
escribe                           0.000000    0.698970    0.000000            N/A
escribir                          0.000000    0.397940    0.000000            N/A
escuchado                         0.000000    0.698970    0.000000            N/A
escuchando                        0.000000    0.698970    0.000000            N/A
esfuerzo                          0.000000    0.698970    0.000000            N/A
espantarla                        0.000000    0.698970    0.000000            N/A
espejo                            0.000000    0.397940    0.000000            N/A
esperaba                          0.000000    0.397940    0.000000            N/A
esperara                          1.000000    0.397940    0.076490          2, 40
est                               0.000000    0.397940    0.000000            N/A
estacin                           0.000000    0.698970    0.000000            N/A
estaciones                        0.000000    0.698970    0.000000            N/A
estar                             1.000000    0.000000    0.076490          1, 51
estara                            0.000000    0.698970    0.000000            N/A
estrella                          0.000000    0.698970    0.000000            N/A
estrellas                         0.000000    0.698970    0.000000            N/A
eterno                            0.000000    0.698970    0.000000            N/A
evitar                            0.000000    0.698970    0.000000            N/A
exactamente                       0.000000    0.397940    0.000000            N/A
existe                            0.000000    0.698970    0.000000            N/A
existencias                       0.000000    0.698970    0.000000            N/A
expandieron                       0.000000    0.698970    0.000000            N/A
extenda                           0.000000    0.698970    0.000000            N/A
extraa                            0.000000    0.698970    0.000000            N/A
extrao                            0.000000    0.698970    0.000000            N/A
fantasmas                         0.000000    0.698970    0.000000            N/A
farolas                           0.000000    0.698970    0.000000            N/A
fcil                              0.000000    0.698970    0.000000            N/A
fijo                              1.000000    0.698970    0.076490          0, 34
filtrarse                         1.000000    0.698970    0.076490          3, 11
final                             0.000000    0.397940    0.000000            N/A
finas                             0.000000    0.698970    0.000000            N/A
firmar                            0.000000    0.698970    0.000000            N/A
firmes                            0.000000    0.698970    0.000000            N/A
flota                             0.000000    0.698970    0.000000            N/A
flotar                            1.000000    0.698970    0.076490          3, 26
fluir                             0.000000    0.698970    0.000000            N/A
fondo                             0.000000    0.698970    0.000000            N/A
forma                             0.000000    0.698970    0.000000            N/A
formaba                           1.000000    0.397940    0.076490          3, 20
fra                               0.000000    0.698970    0.000000            N/A
fracaso                           0.000000    0.698970    0.000000            N/A
fragmentos                        1.000000    0.397940    0.076490          0, 44
frente                            0.000000    0.698970    0.000000            N/A
fresco                            0.000000    0.397940    0.000000            N/A
fro                               0.000000    0.397940    0.000000            N/A
fuera                             0.000000    0.397940    0.000000            N/A
fugaz                             0.000000    0.698970    0.000000            N/A
fumar                             0.000000    0.698970    0.000000            N/A
furia                             0.000000    0.698970    0.000000            N/A
gente                             0.000000    0.698970    0.000000            N/A
golpe                             0.000000    0.698970    0.000000            N/A
gota                              1.301030    0.698970    0.099516          1, 19
gotas                             1.000000    0.698970    0.076490          0, 15
gratitud                          0.000000    0.698970    0.000000            N/A
gris                              0.000000    0.698970    0.000000            N/A
grupo                             0.000000    0.698970    0.000000            N/A
guarda                            0.000000    0.698970    0.000000            N/A
guardaba                          0.000000    0.698970    0.000000            N/A
guardara                          0.000000    0.698970    0.000000            N/A
guardia                           0.000000    0.698970    0.000000            N/A
guardianes                        0.000000    0.698970    0.000000            N/A
guiara                            1.000000    0.698970    0.076490          0, 40
gustaba                           0.000000    0.698970    0.000000            N/A
haba                              1.778151    0.096910    0.136012           0, 0
haber                             1.000000    0.000000    0.076490          0, 54
hablaba                           0.000000    0.698970    0.000000            N/A
hablando                          0.000000    0.698970    0.000000            N/A
habra                             0.000000    0.397940    0.000000            N/A
hacerte                           0.000000    0.698970    0.000000            N/A
halos                             0.000000    0.698970    0.000000            N/A
hasta                             1.000000    0.096910    0.076490           3, 2
hierba                            0.000000    0.698970    0.000000            N/A
hierbas                           0.000000    0.698970    0.000000            N/A
hilera                            0.000000    0.698970    0.000000            N/A
historias                         0.000000    0.397940    0.000000            N/A
hmeda                             0.000000    0.397940    0.000000            N/A
hmedas                            1.000000    0.698970    0.076490           1, 8
hmedo                             1.000000    0.397940    0.076490          2, 50
hoja                              1.000000    0.698970    0.076490          4, 27
hojas                             1.000000    0.397940    0.076490          0, 19
hombre                            0.000000    0.397940    0.000000            N/A
hombro                            1.000000    0.698970    0.076490          1, 26
horarios                          0.000000    0.397940    0.000000            N/A
horas                             1.000000    0.397940    0.076490          4, 42
horizonte                         0.000000    0.698970    0.000000            N/A
hostiles                          0.000000    0.698970    0.000000            N/A
hubiera                           0.000000    0.397940    0.000000            N/A
humo                              0.000000    0.698970    0.000000            N/A
hundidas                          0.000000    0.698970    0.000000            N/A
igual                             1.000000    0.096910    0.076490           4, 7
iluminaran                        0.000000    0.698970    0.000000            N/A
imaginar                          0.000000    0.698970    0.000000            N/A
importaba                         0.000000    0.698970    0.000000            N/A
improbables                       0.000000    0.698970    0.000000            N/A
inmenso                           0.000000    0.397940    0.000000            N/A
insecto                           1.000000    0.698970    0.076490          4, 31
insistencia                       0.000000    0.698970    0.000000            N/A
instante                          1.000000    0.397940    0.076490          3, 51
intencin                          0.000000    0.698970    0.000000            N/A
intensidad                        0.000000    0.698970    0.000000            N/A
intentaban                        0.000000    0.698970    0.000000            N/A
intermedios                       0.000000    0.698970    0.000000            N/A
interrupcin                       0.000000    0.698970    0.000000            N/A
intruso                           0.000000    0.698970    0.000000            N/A
invierno                          0.000000    0.698970    0.000000            N/A
invisible                         1.000000    0.397940    0.076490          1, 40
invitado                          0.000000    0.698970    0.000000            N/A
irregular                         0.000000    0.698970    0.000000            N/A
izquierda                         0.000000    0.698970    0.000000            N/A
joven                             0.000000    0.698970    0.000000            N/A
juntar                            1.000000    0.221849    0.076490           2, 2
justo                             0.000000    0.698970    0.000000            N/A
lado                              0.000000    0.698970    0.000000            N/A
lago                              0.000000    0.698970    0.000000            N/A
le                                0.000000    0.397940    0.000000            N/A
lejano                            0.000000    0.397940    0.000000            N/A
lentitud                          1.000000    0.397940    0.076490          2, 19
lento                             0.000000    0.397940    0.000000            N/A
levant                            0.000000    0.397940    0.000000            N/A
levar                             1.000000    0.698970    0.076490           1, 4
leyendo                           0.000000    0.698970    0.000000            N/A
liblula                           0.000000    0.698970    0.000000            N/A
libro                             0.000000    0.698970    0.000000            N/A
ligero                            0.000000    0.698970    0.000000            N/A
limpio                            1.000000    0.698970    0.076490          3, 53
listas                            0.000000    0.698970    0.000000            N/A
llamaron                          0.000000    0.698970    0.000000            N/A
lleg                              0.000000    0.698970    0.000000            N/A
llegada                           0.000000    0.698970    0.000000            N/A
llegadas                          0.000000    0.698970    0.000000            N/A
llegando                          0.000000    0.698970    0.000000            N/A
llegar                            1.000000    0.221849    0.076490           3, 3
llegara                           0.000000    0.698970    0.000000            N/A
llegu                             0.000000    0.397940    0.000000            N/A
llen                              0.000000    0.698970    0.000000            N/A
llena                             0.000000    0.698970    0.000000            N/A
lleno                             0.000000    0.698970    0.000000            N/A
llev                              0.000000    0.698970    0.000000            N/A
lleva                             0.000000    0.698970    0.000000            N/A
llevaban                          0.000000    0.698970    0.000000            N/A
llevar                            0.000000    0.698970    0.000000            N/A
llevndose                         0.000000    0.698970    0.000000            N/A
llovido                           1.000000    0.698970    0.076490           0, 1
luces                             0.000000    0.397940    0.000000            N/A
luego                             0.000000    0.397940    0.000000            N/A
lugar                             0.000000    0.397940    0.000000            N/A
lugares                           0.000000    0.397940    0.000000            N/A
luna                              0.000000    0.698970    0.000000            N/A
luz                               1.000000    0.397940    0.076490          3, 30
m                                 1.000000    0.096910    0.076490          2, 43
maana                             0.000000    0.698970    0.000000            N/A
madera                            1.000000    0.698970    0.076490          0, 28
maleta                            0.000000    0.698970    0.000000            N/A
manera                            1.000000    0.698970    0.076490          4, 16
mano                              0.000000    0.698970    0.000000            N/A
mantena                           0.000000    0.698970    0.000000            N/A
mar                               0.000000    0.698970    0.000000            N/A
marc                              0.000000    0.698970    0.000000            N/A
marcaba                           0.000000    0.698970    0.000000            N/A
marcaban                          0.000000    0.698970    0.000000            N/A
marcan                            0.000000    0.698970    0.000000            N/A
me                                1.778151    0.000000    0.136012          0, 39
mecan                             0.000000    0.698970    0.000000            N/A
mecindose                         0.000000    0.698970    0.000000            N/A
medianoche                        0.000000    0.698970    0.000000            N/A
medida                            0.000000    0.698970    0.000000            N/A
medio                             1.000000    0.397940    0.076490          2, 46
menos                             0.000000    0.221849    0.000000            N/A
mesa                              0.000000    0.698970    0.000000            N/A
metal                             0.000000    0.698970    0.000000            N/A
metlica                           0.000000    0.698970    0.000000            N/A
mi                                1.477121    0.221849    0.112986          1, 25
mide                              1.000000    0.698970    0.076490          4, 40
minutos                           0.000000    0.698970    0.000000            N/A
miraba                            1.000000    0.698970    0.076490          4, 19
mirada                            0.000000    0.698970    0.000000            N/A
mirado                            0.000000    0.698970    0.000000            N/A
mirando                           0.000000    0.397940    0.000000            N/A
mirar                             0.000000    0.397940    0.000000            N/A
misma                             0.000000    0.698970    0.000000            N/A
mismo                             0.000000    0.397940    0.000000            N/A
mismos                            0.000000    0.698970    0.000000            N/A
mojada                            1.000000    0.698970    0.076490          0, 25
mojadas                           0.000000    0.698970    0.000000            N/A
molestaba                         0.000000    0.698970    0.000000            N/A
molido                            0.000000    0.698970    0.000000            N/A
momento                           0.000000    0.096910    0.000000            N/A
momentos                          0.000000    0.397940    0.000000            N/A
monedas                           0.000000    0.698970    0.000000            N/A
mostramos                         0.000000    0.698970    0.000000            N/A
mova                              0.000000    0.698970    0.000000            N/A
moverse                           0.000000    0.698970    0.000000            N/A
movimiento                        0.000000    0.096910    0.000000            N/A
movimientos                       0.000000    0.698970    0.000000            N/A
ms                                0.000000    0.397940    0.000000            N/A
muchas                            0.000000    0.698970    0.000000            N/A
mujer                             0.000000    0.397940    0.000000            N/A
mundo                             1.301030    0.221849    0.099516          0, 11
murmullo                          0.000000    0.698970    0.000000            N/A
murmuraban                        0.000000    0.698970    0.000000            N/A
musgo                             1.000000    0.698970    0.076490           2, 8
nada                              1.000000    0.096910    0.076490          2, 53
nadie                             0.000000    0.397940    0.000000            N/A
necesita                          0.000000    0.221849    0.000000            N/A
necesitaba                        0.000000    0.221849    0.000000            N/A
necesitan                         0.000000    0.698970    0.000000            N/A
nerviosa                          0.000000    0.698970    0.000000            N/A
ni                                0.000000    0.221849    0.000000            N/A
nico                              0.000000    0.698970    0.000000            N/A
ningn                             0.000000    0.221849    0.000000            N/A
ninguna                           0.000000    0.698970    0.000000            N/A
no                                1.845098    0.000000    0.141132          1, 30
noche                             1.000000    0.096910    0.076490           0, 5
noches                            0.000000    0.698970    0.000000            N/A
normalmente                       0.000000    0.698970    0.000000            N/A
nostalgia                         0.000000    0.698970    0.000000            N/A
notar                             0.000000    0.698970    0.000000            N/A
notarlos                          0.000000    0.698970    0.000000            N/A
nubes                             1.000000    0.698970    0.076490          0, 52
nuevo                             0.000000    0.698970    0.000000            N/A
nunca                             0.000000    0.221849    0.000000            N/A
o                                 0.000000    0.221849    0.000000            N/A
obligaba                          0.000000    0.698970    0.000000            N/A
observ                            0.000000    0.397940    0.000000            N/A
observar                          0.000000    0.698970    0.000000            N/A
observndolo                       1.000000    0.698970    0.076490          2, 25
obstinado                         0.000000    0.698970    0.000000            N/A
ocultos                           0.000000    0.698970    0.000000            N/A
ocupados                          0.000000    0.698970    0.000000            N/A
ocupar                            0.000000    0.698970    0.000000            N/A
ojos                              0.000000    0.397940    0.000000            N/A
ola                               1.000000    0.221849    0.076490          0, 22
olas                              0.000000    0.397940    0.000000            N/A
oleaje                            0.000000    0.698970    0.000000            N/A
ondas                             0.000000    0.698970    0.000000            N/A
orilla                            0.000000    0.397940    0.000000            N/A
otra                              0.000000    0.221849    0.000000            N/A
otras                             0.000000    0.698970    0.000000            N/A
otros                             0.000000    0.698970    0.000000            N/A
paciencia                         1.000000    0.698970    0.076490          2, 17
palabras                          0.000000    0.698970    0.000000            N/A
pan                               0.000000    0.698970    0.000000            N/A
pantallas                         0.000000    0.698970    0.000000            N/A
par                               0.000000    0.397940    0.000000            N/A
pareca                            1.000000    0.221849    0.076490          3, 25
parecan                           0.000000    0.698970    0.000000            N/A
parece                            0.000000    0.698970    0.000000            N/A
parecen                           0.000000    0.698970    0.000000            N/A
pareci                            0.000000    0.698970    0.000000            N/A
pared                             0.000000    0.698970    0.000000            N/A
paredes                           0.000000    0.698970    0.000000            N/A
pareja                            0.000000    0.698970    0.000000            N/A
parezca                           0.000000    0.698970    0.000000            N/A
parte                             0.000000    0.397940    0.000000            N/A
parti                             0.000000    0.698970    0.000000            N/A
particular                        0.000000    0.698970    0.000000            N/A
pasa                              0.000000    0.397940    0.000000            N/A
pasaban                           0.000000    0.698970    0.000000            N/A
pasar                             0.000000    0.698970    0.000000            N/A
pasara                            0.000000    0.698970    0.000000            N/A
paseo                             0.000000    0.698970    0.000000            N/A
paso                              1.000000    0.221849    0.076490           1, 1
pasos                             1.000000    0.397940    0.076490          2, 33
pausas                            0.000000    0.698970    0.000000            N/A
paz                               0.000000    0.698970    0.000000            N/A
peces                             0.000000    0.698970    0.000000            N/A
pecho                             0.000000    0.698970    0.000000            N/A
ped                               0.000000    0.397940    0.000000            N/A
peda                              0.000000    0.698970    0.000000            N/A
pedazos                           1.000000    0.698970    0.076490          0, 50
pedir                             0.000000    0.698970    0.000000            N/A
pendientes                        1.000000    0.698970    0.076490          3, 48
pens                              1.000000    0.000000    0.076490          2, 26
pensaba                           0.000000    0.698970    0.000000            N/A
pensamientos                      1.000000    0.397940    0.076490          3, 33
pensando                          0.000000    0.397940    0.000000            N/A
pensar                            0.000000    0.698970    0.000000            N/A
pequeas                           0.000000    0.397940    0.000000            N/A
pequeo                            1.000000    0.397940    0.076490          2, 13
pequeos                           0.000000    0.698970    0.000000            N/A
perderse                          0.000000    0.698970    0.000000            N/A
perdido                           0.000000    0.698970    0.000000            N/A
perfecto                          1.000000    0.698970    0.076490          3, 55
perfectos                         0.000000    0.698970    0.000000            N/A
peridico                          0.000000    0.698970    0.000000            N/A
permanec                          0.000000    0.698970    0.000000            N/A
permiso                           0.000000    0.698970    0.000000            N/A
permita                           0.000000    0.698970    0.000000            N/A
persegua                          1.000000    0.698970    0.076490          2, 55
personas                          0.000000    0.397940    0.000000            N/A
pertenece                         0.000000    0.698970    0.000000            N/A
pez                               0.000000    0.698970    0.000000            N/A
piedra                            1.000000    0.698970    0.076490          3, 38
pies                              0.000000    0.397940    0.000000            N/A
pino                              0.000000    0.698970    0.000000            N/A
pinos                             0.000000    0.698970    0.000000            N/A
pintando                          0.000000    0.698970    0.000000            N/A
pjaros                            0.000000    0.698970    0.000000            N/A
plana                             0.000000    0.698970    0.000000            N/A
plantas                           0.000000    0.698970    0.000000            N/A
pocas                             0.000000    0.397940    0.000000            N/A
poco                              0.000000    0.397940    0.000000            N/A
pocos                             0.000000    0.698970    0.000000            N/A
poda                              0.000000    0.397940    0.000000            N/A
pone                              0.000000    0.698970    0.000000            N/A
pos                               0.000000    0.698970    0.000000            N/A
prado                             0.000000    0.698970    0.000000            N/A
precisin                          1.000000    0.698970    0.076490          2, 24
pregunt                           0.000000    0.221849    0.000000            N/A
preguntas                         0.000000    0.698970    0.000000            N/A
presente                          0.000000    0.698970    0.000000            N/A
prestarme                         0.000000    0.698970    0.000000            N/A
principio                         0.000000    0.698970    0.000000            N/A
prisa                             1.000000    0.221849    0.076490          3, 44
produca                           1.000000    0.698970    0.076490           1, 2
profunda                          0.000000    0.698970    0.000000            N/A
profundamente                     1.000000    0.698970    0.076490          3, 41
profundo                          0.000000    0.397940    0.000000            N/A
propio                            0.000000    0.397940    0.000000            N/A
provena                           0.000000    0.698970    0.000000            N/A
proyectaban                       0.000000    0.698970    0.000000            N/A
prximo                            0.000000    0.698970    0.000000            N/A
pude                              0.000000    0.698970    0.000000            N/A
puertas                           0.000000    0.698970    0.000000            N/A
puntos                            0.000000    0.698970    0.000000            N/A
punzada                           0.000000    0.698970    0.000000            N/A
pureza                            0.000000    0.698970    0.000000            N/A
qu                                0.000000    0.221849    0.000000            N/A
que                               1.698970    0.000000    0.129955          0, 36
qued                              0.000000    0.397940    0.000000            N/A
quedaba                           0.000000    0.698970    0.000000            N/A
quedado                           1.000000    0.698970    0.076490          0, 55
quedarse                          0.000000    0.397940    0.000000            N/A
quera                             0.000000    0.698970    0.000000            N/A
querer                            0.000000    0.698970    0.000000            N/A
querra                            0.000000    0.698970    0.000000            N/A
quieta                            0.000000    0.698970    0.000000            N/A
quieto                            1.000000    0.221849    0.076490          1, 49
quietud                           0.000000    0.397940    0.000000            N/A
quit                              0.000000    0.698970    0.000000            N/A
quiz                              0.000000    0.397940    0.000000            N/A
quizs                             0.000000    0.698970    0.000000            N/A
races                             0.000000    0.698970    0.000000            N/A
rama                              0.000000    0.698970    0.000000            N/A
ramas                             1.301030    0.698970    0.099516           1, 7
rara                              0.000000    0.698970    0.000000            N/A
rastros                           0.000000    0.698970    0.000000            N/A
rato                              0.000000    0.698970    0.000000            N/A
razn                              1.000000    0.397940    0.076490          2, 35
rboles                            0.000000    0.698970    0.000000            N/A
realidad                          0.000000    0.698970    0.000000            N/A
realmente                         0.000000    0.397940    0.000000            N/A
rebot                             0.000000    0.698970    0.000000            N/A
recin                             1.000000    0.397940    0.076490          0, 29
reconfortante                     0.000000    0.698970    0.000000            N/A
record                            0.000000    0.698970    0.000000            N/A
recordar                          0.000000    0.698970    0.000000            N/A
recordara                         1.000000    0.698970    0.076490          4, 33
recordatorio                      0.000000    0.698970    0.000000            N/A
recorrido                         0.000000    0.698970    0.000000            N/A
recta                             0.000000    0.698970    0.000000            N/A
reflejaban                        1.000000    0.397940    0.076490          0, 43
reflejando                        0.000000    0.698970    0.000000            N/A
regres                            1.000000    0.698970    0.076490           4, 1
regresar                          0.000000    0.698970    0.000000            N/A
regreso                           0.000000    0.698970    0.000000            N/A
reloj                             0.000000    0.397940    0.000000            N/A
relojes                           0.000000    0.698970    0.000000            N/A
rendido                           0.000000    0.698970    0.000000            N/A
reposo                            1.000000    0.698970    0.076490          1, 53
requieren                         0.000000    0.698970    0.000000            N/A
respir                            1.000000    0.397940    0.076490          3, 40
respira                           0.000000    0.698970    0.000000            N/A
respiraba                         1.000000    0.698970    0.076490          1, 54
respiraciones                     0.000000    0.698970    0.000000            N/A
respirando                        0.000000    0.698970    0.000000            N/A
respirar                          0.000000    0.698970    0.000000            N/A
respondiera                       0.000000    0.698970    0.000000            N/A
respuesta                         0.000000    0.221849    0.000000            N/A
restos                            0.000000    0.698970    0.000000            N/A
resulta                           0.000000    0.698970    0.000000            N/A
retrasos                          0.000000    0.698970    0.000000            N/A
revelaba                          0.000000    0.698970    0.000000            N/A
risas                             0.000000    0.698970    0.000000            N/A
ritmo                             0.000000    0.397940    0.000000            N/A
roca                              0.000000    0.698970    0.000000            N/A
rodando                           0.000000    0.698970    0.000000            N/A
rodeaba                           0.000000    0.698970    0.000000            N/A
rompan                            0.000000    0.698970    0.000000            N/A
rompi                             0.000000    0.698970    0.000000            N/A
rosados                           0.000000    0.698970    0.000000            N/A
rostros                           0.000000    0.698970    0.000000            N/A
rozaba                            0.000000    0.698970    0.000000            N/A
rozando                           1.000000    0.698970    0.076490          1, 24
rozara                            0.000000    0.698970    0.000000            N/A
rpida                             0.000000    0.698970    0.000000            N/A
rpido                             0.000000    0.698970    0.000000            N/A
rpidos                            0.000000    0.698970    0.000000            N/A
rugido                            0.000000    0.698970    0.000000            N/A
ruido                             0.000000    0.397940    0.000000            N/A
rumbo                             1.000000    0.397940    0.076490          0, 33
s                                 0.000000    0.698970    0.000000            N/A
saba                              0.000000    0.397940    0.000000            N/A
