=============================== INPUT ARGUMENTS ================================

•Documents:
  - documents/document-01.txt
  - documents/document-02.txt
  - documents/document-03.txt
  - documents/document-04.txt
  - documents/document-05.txt
  - documents/document-06.txt
  - documents/document-07.txt
  - documents/document-08.txt
  - documents/document-09.txt
  - documents/document-10.txt

•Stop Words File: stop-words/stop-words-en.txt
•Lemmatization File: lemmatization/corpus-en.json

=============================== TABLES OF TERMS ================================

=========================== documents/document-01.txt ==========================

Term                                    TF         IDF       TFIDF          Index
scattering                        1.000000    0.698970    0.053173          0, 24
scene                             0.000000    1.000000    0.000000            N/A
scent                             1.000000    1.000000    0.053173          4, 20
schedule                          0.000000    0.698970    0.000000            N/A
schedules                         1.000000    0.522879    0.053173         10, 43
sea                               0.000000    0.698970    0.000000            N/A
seconds                           0.000000    0.522879    0.000000            N/A
secrets                           0.000000    0.698970    0.000000            N/A
send                              1.000000    0.397940    0.053173          7, 10
sense                             0.000000    0.522879    0.000000            N/A
sentinels                         0.000000    1.000000    0.000000            N/A
sentries                          0.000000    1.000000    0.000000            N/A
separate                          0.000000    1.000000    0.000000            N/A
set                               0.000000    0.522879    0.000000            N/A
settle                            0.000000    1.000000    0.000000            N/A
shades                            1.000000    0.698970    0.053173          0, 26
shake                             0.000000    1.000000    0.000000            N/A
shards                            1.000000    1.000000    0.053173          9, 18
share                             0.000000    1.000000    0.000000            N/A
sharp                             1.000000    0.045757    0.053173          6, 79
sharper                           0.000000    1.000000    0.000000            N/A
sheet                             0.000000    1.000000    0.000000            N/A
shift                             0.000000    0.698970    0.000000            N/A
shimmered                         1.000000    0.522879    0.053173          5, 49
shimmering                        0.000000    0.698970    0.000000            N/A
shine                             1.000000    0.096910    0.053173          5, 47
shore                             1.000000    0.045757    0.053173          5, 24
short                             1.000000    1.000000    0.053173          9, 37
side                              0.000000    0.522879    0.000000            N/A
sight                             1.000000    0.698970    0.053173           5, 9
sightthe                          0.000000    0.698970    0.000000            N/A
silence                           0.000000    0.154902    0.000000            N/A
silent                            1.000000    0.522879    0.053173          2, 49
silently                          0.000000    1.000000    0.000000            N/A
simple                            0.000000    0.698970    0.000000            N/A
simpler                           0.000000    1.000000    0.000000            N/A
simply                            1.000000    0.000000    0.053173          11, 5
single                            1.000000    0.698970    0.053173          7, 32
sit                               1.301030    0.000000    0.069180           6, 1
sky                               1.477121    0.000000    0.078543          0, 34
slide                             0.000000    0.698970    0.000000            N/A
slip                              0.000000    0.397940    0.000000            N/A
slow                              1.301030    0.045757    0.069180          5, 27
slower                            0.000000    1.000000    0.000000            N/A
slowly                            1.301030    0.045757    0.069180          0, 20
small                             1.301030    0.000000    0.069180         10, 30
smell                             0.000000    0.045757    0.000000            N/A
smooth                            0.000000    0.397940    0.000000            N/A
soft                              1.000000    0.096910    0.053173          5, 14
soften                            1.000000    0.698970    0.053173          6, 77
softer                            0.000000    0.397940    0.000000            N/A
softly                            1.000000    0.301030    0.053173          1, 46
soil                              1.000000    0.154902    0.053173          2, 12
solemn                            1.000000    1.000000    0.053173          2, 47
solid                             0.000000    1.000000    0.000000            N/A
solution                          0.000000    0.522879    0.000000            N/A
solutions                         0.000000    0.698970    0.000000            N/A
solve                             0.000000    0.522879    0.000000            N/A
soughtthe                         0.000000    1.000000    0.000000            N/A
sound                             1.000000    0.154902    0.053173           5, 2
speak                             0.000000    1.000000    0.000000            N/A
specific                          0.000000    1.000000    0.000000            N/A
speed                             0.000000    0.698970    0.000000            N/A
splash                            0.000000    0.045757    0.000000            N/A
spread                            1.301030    0.096910    0.069180          2, 19
stained                           0.000000    0.698970    0.000000            N/A
stand                             1.000000    0.000000    0.053173          2, 44
stare                             0.000000    0.301030    0.000000            N/A
start                             1.000000    0.301030    0.053173         14, 34
startle                           0.000000    1.000000    0.000000            N/A
startled                          0.000000    1.000000    0.000000            N/A
startling                         0.000000    1.000000    0.000000            N/A
stationed                         0.000000    1.000000    0.000000            N/A
stay                              1.000000    0.301030    0.053173          9, 22
steady                            1.000000    0.154902    0.053173          5, 16
steadymaybe                       1.000000    1.000000    0.053173         12, 37
steadywaves                       0.000000    1.000000    0.000000            N/A
step                              1.477121    0.000000    0.078543          4, 30
stillness                         1.477121    0.000000    0.078543          3, 32
stir                              0.000000    0.301030    0.000000            N/A
stone                             1.000000    0.397940    0.053173           6, 5
stop                              1.000000    0.154902    0.053173          7, 19
straight                          1.000000    0.397940    0.053173          2, 45
straightening                     0.000000    1.000000    0.000000            N/A
streaks                           0.000000    0.698970    0.000000            N/A
stream                            0.000000    0.698970    0.000000            N/A
stretch                           1.602060    0.000000    0.085186           2, 2
strict                            0.000000    1.000000    0.000000            N/A
strike                            0.000000    1.000000    0.000000            N/A
strokes                           0.000000    1.000000    0.000000            N/A
succeed                           0.000000    1.000000    0.000000            N/A
success                           1.000000    0.154902    0.053173         11, 27
successful                        0.000000    0.698970    0.000000            N/A
sudden                            0.000000    0.698970    0.000000            N/A
suddenly                          1.301030    1.000000    0.069180           7, 5
sun                               1.301030    0.000000    0.069180          0, 17
sunlight                          1.301030    0.096910    0.069180          5, 48
surface                           1.602060    0.000000    0.085186          5, 52
swayed                            1.000000    0.154902    0.053173         13, 19
swaying                           0.000000    1.000000    0.000000            N/A
swooping                          0.000000    1.000000    0.000000            N/A
talk                              0.000000    1.000000    0.000000            N/A
tall                              1.000000    0.000000    0.053173          2, 23
tangled                           0.000000    1.000000    0.000000            N/A
tangles                           0.000000    1.000000    0.000000            N/A
thickened                         0.000000    0.698970    0.000000            N/A
thicker                           0.000000    1.000000    0.000000            N/A
thin                              0.000000    0.301030    0.000000            N/A
thrivedfish                       0.000000    1.000000    0.000000            N/A
tick                              0.000000    0.522879    0.000000            N/A
tide                              0.000000    1.000000    0.000000            N/A
tides                             1.000000    1.000000    0.053173          2, 35
time                              1.301030    0.000000    0.069180          6, 67
timeless                          1.000000    0.698970    0.053173          2, 95
tiny                              1.000000    0.698970    0.053173          9, 17
today                             1.000000    0.698970    0.053173          1, 25
tomorrow                          0.000000    0.698970    0.000000            N/A
tomorrowi                         0.000000    1.000000    0.000000            N/A
tooit                             0.000000    1.000000    0.000000            N/A
toowithout                        1.000000    1.000000    0.053173         11, 44
touch                             1.301030    0.154902    0.069180          0, 42
track                             0.000000    0.698970    0.000000            N/A
trail                             1.000000    0.000000    0.053173           2, 4
trap                              0.000000    0.698970    0.000000            N/A
travel                            0.000000    1.000000    0.000000            N/A
traveler                          0.000000    0.698970    0.000000            N/A
trees                             1.477121    0.000000    0.078543          1, 29
trembled                          0.000000    1.000000    0.000000            N/A
trip                              0.000000    0.698970    0.000000            N/A
turn                              0.000000    1.000000    0.000000            N/A
twist                             0.000000    0.698970    0.000000            N/A
unafraid                          0.000000    1.000000    0.000000            N/A
unbothered                        0.000000    1.000000    0.000000            N/A
unconcerned                       0.000000    1.000000    0.000000            N/A
uncovered                         0.000000    1.000000    0.000000            N/A
understand                        0.000000    0.522879    0.000000            N/A
uneven                            0.000000    0.698970    0.000000            N/A
unhurried                         0.000000    0.698970    0.000000            N/A
unmeasured                        0.000000    1.000000    0.000000            N/A
unnoticed                         1.000000    0.154902    0.053173         10, 13
unseen                            1.000000    0.154902    0.053173          7, 62
untouched                         0.000000    1.000000    0.000000            N/A
unusually                         1.000000    0.698970    0.053173           0, 3
upright                           0.000000    1.000000    0.000000            N/A
urgency                           0.000000    0.522879    0.000000            N/A
urgent                            0.000000    1.000000    0.000000            N/A
usual                             0.000000    1.000000    0.000000            N/A
vanish                            0.000000    1.000000    0.000000            N/A
vanished                          1.301030    0.301030    0.069180          7, 30
vanishing                         0.000000    0.698970    0.000000            N/A
view                              0.000000    0.522879    0.000000            N/A
visit                             0.000000    0.698970    0.000000            N/A
visitor                           0.000000    0.698970    0.000000            N/A
voice                             0.000000    0.698970    0.000000            N/A
wait                              1.301030    0.000000    0.069180         12, 16
waitingwith                       0.000000    1.000000    0.000000            N/A
walk                              1.602060    0.000000    0.085186          0, 11
wander                            0.000000    1.000000    0.000000            N/A
warm                              0.000000    0.522879    0.000000            N/A
warmer                            1.000000    0.154902    0.053173         14, 17
warmth                            0.000000    1.000000    0.000000            N/A
wash                              0.000000    1.000000    0.000000            N/A
wasnt                             1.000000    0.000000    0.053173         13, 42
waste                             1.000000    0.698970    0.053173          6, 75
watch                             1.301030    0.000000    0.069180          4, 28
watchful                          0.000000    0.698970    0.000000            N/A
water                             1.778151    0.000000    0.094550           1, 5
waters                            1.000000    0.522879    0.053173          6, 34
wave                              1.301030    0.000000    0.069180          2, 26
werent                            0.000000    0.522879    0.000000            N/A
whisper                           0.000000    1.000000    0.000000            N/A
whispered                         1.000000    0.045757    0.053173         13, 12
whispering                        1.000000    0.301030    0.053173          1, 38
wide                              1.000000    0.000000    0.053173          3, 43
widen                             0.000000    0.397940    0.000000            N/A
wider                             1.301030    1.000000    0.069180          7, 25
wild                              0.000000    1.000000    0.000000            N/A
wind                              1.000000    0.045757    0.053173          1, 44
wings                             1.000000    0.000000    0.053173          9, 11
woods                             1.000000    1.000000    0.053173          5, 39
words                             1.000000    0.000000    0.053173          6, 23
work                              0.000000    0.397940    0.000000            N/A
world                             1.477121    0.000000    0.078543          1, 74
worry                             1.000000    1.000000    0.053173          4, 57
worth                             0.000000    0.301030    0.000000            N/A
wound                             1.000000    0.698970    0.053173           2, 5
write                             1.698970    0.000000    0.090339          6, 31
yellow                            0.000000    1.000000    0.000000            N/A
yesterday                         0.000000    0.522879    0.000000            N/A
zipped                            0.000000    1.000000    0.000000            N/A


=========================== documents/document-03.txt ==========================

Term                                    TF         IDF       TFIDF          Index
------------------------------------------------------------------------------------------
a                                 2.397940    0.000000    0.133168          0, 50
absence                           0.000000    0.698970    0.000000            N/A
accept                            0.000000    1.000000    0.000000            N/A
acceptance                        1.000000    0.000000    0.055534         11, 40
achieve                           0.000000    1.000000    0.000000            N/A
achievement                       1.000000    1.000000    0.055534         11, 19
activity                          1.000000    1.000000    0.055534          7, 52
admire                            0.000000    1.000000    0.000000            N/A
afraid                            0.000000    0.397940    0.000000            N/A
afterthe                          1.000000    1.000000    0.055534          3, 74
air                               1.602060    0.000000    0.088969          0, 21
alive                             1.301030    0.096910    0.072252          1, 33
alongjust                         0.000000    1.000000    0.000000            N/A
altogether                        0.000000    0.698970    0.000000            N/A
anchored                          0.000000    1.000000    0.000000            N/A
answer                            0.000000    0.397940    0.000000            N/A
appearedbroad                     1.000000    1.000000    0.055534          5, 30
appointments                      0.000000    1.000000    0.000000            N/A
arrive                            0.000000    0.522879    0.000000            N/A
asleep                            0.000000    0.698970    0.000000            N/A
attention                         1.301030    0.000000    0.072252          1, 24
awake                             1.000000    0.301030    0.055534         14, 21
balance                           1.000000    0.000000    0.055534          7, 43
bands                             0.000000    1.000000    0.000000            N/A
beautiful                         1.000000    0.045757    0.055534          3, 15
beauty                            1.301030    0.000000    0.072252          3, 23
belong                            0.000000    1.000000    0.000000            N/A
bend                              0.000000    0.397940    0.000000            N/A
beneath                           1.301030    0.000000    0.072252          7, 34
birds                             1.000000    0.000000    0.055534          1, 49
bite                              0.000000    1.000000    0.000000            N/A
bits                              0.000000    1.000000    0.000000            N/A
bother                            1.000000    0.522879    0.055534          4, 30
boundary                          0.000000    0.698970    0.000000            N/A
branch                            0.000000    0.397940    0.000000            N/A
branches                          1.000000    0.154902    0.055534          1, 39
break                             1.000000    0.154902    0.055534           7, 9
breath                            0.000000    0.698970    0.000000            N/A
breathe                           0.000000    0.154902    0.000000            N/A
breeze                            1.000000    0.301030    0.055534          1, 48
briefly                           0.000000    0.698970    0.000000            N/A
bright                            1.000000    0.397940    0.055534          9, 17
brighter                          0.000000    1.000000    0.000000            N/A
bring                             0.000000    0.698970    0.000000            N/A
brush                             0.000000    0.154902    0.000000            N/A
busier                            0.000000    1.000000    0.000000            N/A
business                          0.000000    1.000000    0.000000            N/A
busy                              0.000000    0.154902    0.000000            N/A
call                              1.000000    1.000000    0.055534           3, 6
calm                              1.301030    0.000000    0.072252          5, 19
calmer                            1.000000    0.397940    0.055534          6, 67
calmness                          0.000000    0.698970    0.000000            N/A
care                              1.301030    0.045757    0.072252          2, 86
careful                           0.000000    0.397940    0.000000            N/A
carefully                         1.000000    0.522879    0.055534          4, 58
careless                          0.000000    1.000000    0.000000            N/A
carry                             1.000000    0.000000    0.055534         12, 24
case                              0.000000    1.000000    0.000000            N/A
catch                             1.000000    0.221849    0.055534          1, 22
cautiously                        0.000000    1.000000    0.000000            N/A
challenge                         0.000000    1.000000    0.000000            N/A
change                            0.000000    0.154902    0.000000            N/A
chaotic                           1.000000    1.000000    0.055534          8, 11
chase                             0.000000    1.000000    0.000000            N/A
chill                             0.000000    1.000000    0.000000            N/A
chilly                            0.000000    1.000000    0.000000            N/A
choose                            0.000000    0.698970    0.000000            N/A
circles                           0.000000    0.522879    0.000000            N/A
clean                             0.000000    0.522879    0.000000            N/A
clear                             0.000000    1.000000    0.000000            N/A
climb                             1.000000    0.397940    0.055534         14, 11
clock                             0.000000    0.397940    0.000000            N/A
clocks                            0.000000    1.000000    0.000000            N/A
close                             1.000000    0.000000    0.055534          11, 1
closely                           1.000000    1.000000    0.055534          4, 26
clouds                            0.000000    1.000000    0.000000            N/A
colored                           1.000000    0.397940    0.055534          9, 19
colorful                          0.000000    1.000000    0.000000            N/A
comfort                           1.000000    0.698970    0.055534         11, 45
compare                           1.301030    0.698970    0.072252          2, 65
completely                        0.000000    1.000000    0.000000            N/A
concern                           0.000000    0.522879    0.000000            N/A
conditions                        0.000000    1.000000    0.000000            N/A
confidently                       0.000000    1.000000    0.000000            N/A
connect                           1.000000    0.221849    0.055534          3, 80
constant                          0.000000    0.698970    0.000000            N/A
constantly                        0.000000    1.000000    0.000000            N/A
constantlyfish                    1.000000    0.698970    0.055534          7, 39
continue                          0.000000    1.000000    0.000000            N/A
contribute                        0.000000    1.000000    0.000000            N/A
cool                              1.000000    0.096910    0.055534          0, 24
coolness                          0.000000    0.698970    0.000000            N/A
corner                            0.000000    0.522879    0.000000            N/A
couldnt                           0.000000    0.522879    0.000000            N/A
cover                             0.000000    1.000000    0.000000            N/A
crisp                             0.000000    0.698970    0.000000            N/A
cross                             0.000000    0.522879    0.000000            N/A
crowded                           1.000000    0.301030    0.055534           8, 9
curled                            1.000000    1.000000    0.055534           4, 9
current                           1.301030    0.522879    0.072252          6, 87
currents                          1.000000    0.154902    0.055534          7, 41
currentsall                       0.000000    0.698970    0.000000            N/A
daily                             1.000000    0.221849    0.055534           8, 4
damp                              0.000000    0.522879    0.000000            N/A
dampness                          0.000000    1.000000    0.000000            N/A
dance                             0.000000    1.000000    0.000000            N/A
dark                              0.000000    1.000000    0.000000            N/A
darted                            0.000000    0.397940    0.000000            N/A
darting                           0.000000    0.698970    0.000000            N/A
dawn                              0.000000    1.000000    0.000000            N/A
day                               1.477121    0.000000    0.082031           0, 1
deadlines                         0.000000    1.000000    0.000000            N/A
decide                            1.000000    0.154902    0.055534          0, 36
deep                              0.000000    1.000000    0.000000            N/A
deeper                            1.000000    0.154902    0.055534          8, 26
deeply                            1.000000    0.397940    0.055534         11, 44
deliberate                        1.000000    0.698970    0.055534          4, 41
demand                            1.000000    0.000000    0.055534         11, 18
detail                            0.000000    1.000000    0.000000            N/A
details                           1.000000    0.045757    0.055534         13, 40
didnt                             1.698970    0.000000    0.094351          0, 43
differently                       1.000000    0.522879    0.055534         13, 22
dirt                              1.000000    0.045757    0.055534           2, 8
disappear                         0.000000    0.154902    0.000000            N/A
discover                          0.000000    0.698970    0.000000            N/A
distractions                      0.000000    1.000000    0.000000            N/A
disturb                           1.000000    0.522879    0.055534          9, 28
doesnt                            0.000000    1.000000    0.000000            N/A
dragonfly                         1.000000    0.000000    0.055534           9, 1
draw                              1.000000    0.154902    0.055534          3, 25
drift                             1.000000    0.397940    0.055534          6, 86
earlier                           0.000000    1.000000    0.000000            N/A
early                             0.000000    0.522879    0.000000            N/A
earth                             1.000000    0.096910    0.055534          3, 39
earthy                            1.000000    1.000000    0.055534          4, 19
easier                            1.000000    0.522879    0.055534          6, 29
easily                            0.000000    0.522879    0.000000            N/A
easy                              0.000000    0.522879    0.000000            N/A
echo                              0.000000    1.000000    0.000000            N/A
edge                              1.301030    0.000000    0.072252           6, 8
effort                            0.000000    0.522879    0.000000            N/A
emptiness                         0.000000    0.154902    0.000000            N/A
empty                             1.000000    0.522879    0.055534          7, 33
endless                           0.000000    0.698970    0.000000            N/A
endlessly                         0.000000    1.000000    0.000000            N/A
erased                            0.000000    1.000000    0.000000            N/A
eventually                        1.000000    0.045757    0.055534          12, 0
evergreen                         0.000000    1.000000    0.000000            N/A
everyday                          0.000000    0.698970    0.000000            N/A
exist                             1.000000    0.221849    0.055534         11, 33
existedand                        0.000000    1.000000    0.000000            N/A
expect                            0.000000    1.000000    0.000000            N/A
eye                               0.000000    1.000000    0.000000            N/A
fade                              1.000000    0.096910    0.055534          7, 21
fail                              0.000000    0.698970    0.000000            N/A
failure                           0.000000    0.221849    0.000000            N/A
faint                             0.000000    0.698970    0.000000            N/A
faintest                          0.000000    1.000000    0.000000            N/A
familiar                          1.301030    0.221849    0.072252           1, 6
fast                              1.000000    0.397940    0.055534         10, 39
fastmoving                        0.000000    1.000000    0.000000            N/A
feel                              1.778151    0.000000    0.098748          0, 60
field                             1.000000    0.221849    0.055534          2, 16
figure                            0.000000    1.000000    0.000000            N/A
fill                              0.000000    0.301030    0.000000            N/A
find                              1.602060    0.045757    0.088969           6, 1
firm                              0.000000    0.698970    0.000000            N/A
fish                              1.000000    0.000000    0.055534           7, 5
flashes                           0.000000    1.000000    0.000000            N/A
flat                              0.000000    0.301030    0.000000            N/A
fleeting                          0.000000    1.000000    0.000000            N/A
flew                              0.000000    1.000000    0.000000            N/A
flitted                           0.000000    1.000000    0.000000            N/A
flow                              0.000000    0.397940    0.000000            N/A
focus                             1.000000    0.698970    0.055534          4, 35
follow                            1.301030    0.154902    0.072252          1, 18
fora                              0.000000    1.000000    0.000000            N/A
force                             0.000000    0.698970    0.000000            N/A
forest                            1.000000    0.397940    0.055534          3, 47
forests                           0.000000    1.000000    0.000000            N/A
forget                            0.000000    0.698970    0.000000            N/A
forthe                            0.000000    1.000000    0.000000            N/A
fragile                           1.000000    1.000000    0.055534          10, 5
fragments                         0.000000    0.698970    0.000000            N/A
freeze                            0.000000    0.698970    0.000000            N/A
freshly                           0.000000    1.000000    0.000000            N/A
freshness                         1.000000    0.301030    0.055534          0, 25
frighten                          0.000000    1.000000    0.000000            N/A
full                              1.000000    0.154902    0.055534          2, 17
fully                             0.000000    0.397940    0.000000            N/A
future                            0.000000    1.000000    0.000000            N/A
gentle                            0.000000    0.154902    0.000000            N/A
gentler                           1.000000    0.154902    0.055534          3, 86
gently                            1.000000    0.045757    0.055534          1, 41
give                              1.000000    0.096910    0.055534         14, 45
glass                             1.301030    0.000000    0.072252          3, 42
gleaming                          0.000000    0.522879    0.000000            N/A
glimmered                         1.000000    0.698970    0.055534          9, 11
glimmering                        0.000000    1.000000    0.000000            N/A
glow                              0.000000    1.000000    0.000000            N/A
glowing                           0.000000    1.000000    0.000000            N/A
goals                             0.000000    1.000000    0.000000            N/A
gold                              0.000000    0.154902    0.000000            N/A
grass                             1.301030    0.397940    0.072252          2, 20
grasses                           0.000000    0.154902    0.000000            N/A
grateful                          0.000000    0.522879    0.000000            N/A
gratefully                        0.000000    1.000000    0.000000            N/A
gratitude                         0.000000    0.221849    0.000000            N/A
great                             1.000000    1.000000    0.055534          2, 24
greet                             0.000000    1.000000    0.000000            N/A
ground                            1.000000    0.000000    0.055534           4, 1
grow                              1.301030    0.000000    0.072252           4, 2
guard                             0.000000    0.397940    0.000000            N/A
guardians                         0.000000    0.397940    0.000000            N/A
guest                             0.000000    0.698970    0.000000            N/A
hadnt                             1.000000    0.000000    0.055534         14, 38
hang                              0.000000    1.000000    0.000000            N/A
hard                              0.000000    1.000000    0.000000            N/A
harmless                          0.000000    1.000000    0.000000            N/A
harmony                           1.000000    1.000000    0.055534          7, 55
head                              0.000000    0.698970    0.000000            N/A
heal                              0.000000    0.698970    0.000000            N/A
hear                              1.000000    0.154902    0.055534           5, 3
heavens                           0.000000    0.397940    0.000000            N/A
heavy                             0.000000    0.698970    0.000000            N/A
hereless                          1.000000    0.221849    0.055534          6, 78
herenot                           0.000000    0.698970    0.000000            N/A
hide                              1.000000    0.096910    0.055534          7, 51
high                              0.000000    1.000000    0.000000            N/A
higher                            1.000000    0.000000    0.055534         14, 12
hints                             0.000000    1.000000    0.000000            N/A
hold                              1.000000    0.000000    0.055534          3, 29
hopped                            0.000000    1.000000    0.000000            N/A
horizon                           0.000000    0.154902    0.000000            N/A
hours                             1.000000    1.000000    0.055534          2, 88
house                             1.000000    0.698970    0.055534          0, 12
hurry                             1.301030    0.221849    0.072252          2, 74
i                                 2.690196    0.000000    0.149398           0, 9
idea                              1.000000    0.522879    0.055534          6, 21
identical                         0.000000    0.522879    0.000000            N/A
ignore                            0.000000    1.000000    0.000000            N/A
imagine                           0.000000    0.698970    0.000000            N/A
important                         0.000000    0.698970    0.000000            N/A
impossible                        0.000000    1.000000    0.000000            N/A
infinite                          0.000000    1.000000    0.000000            N/A
interruptions                     0.000000    1.000000    0.000000            N/A
intruder                          0.000000    0.698970    0.000000            N/A
invisible                         0.000000    0.698970    0.000000            N/A
ishow                             1.000000    1.000000    0.055534          10, 7
itfish                            0.000000    1.000000    0.000000            N/A
jot                               0.000000    1.000000    0.000000            N/A
judge                             0.000000    0.698970    0.000000            N/A
judgment                          0.000000    0.698970    0.000000            N/A
jump                              1.000000    0.522879    0.055534           7, 6
kind                              1.301030    0.000000    0.072252         11, 38
laid                              0.000000    0.698970    0.000000            N/A
lake                              1.845098    0.000000    0.102466          0, 41
lakenot                           0.000000    1.000000    0.000000            N/A
lakes                             1.000000    0.397940    0.055534          7, 30
lakesomething                     1.000000    1.000000    0.055534         12, 30
land                              1.000000    0.000000    0.055534           9, 2
lap                               0.000000    0.698970    0.000000            N/A
lapped                            1.000000    1.000000    0.055534          5, 12
lapping                           0.000000    1.000000    0.000000            N/A
layer                             0.000000    1.000000    0.000000            N/A
layers                            0.000000    1.000000    0.000000            N/A
laying                            0.000000    1.000000    0.000000            N/A
lead                              0.000000    0.698970    0.000000            N/A
leap                              0.000000    1.000000    0.000000            N/A
leapt                             0.000000    0.301030    0.000000            N/A
learn                             1.000000    0.522879    0.055534          8, 23
leave                             1.477121    0.000000    0.082031          0, 10
lie                               1.000000    0.397940    0.055534          3, 36
life                              1.602060    0.000000    0.088969          2, 67
lift                              1.000000    0.000000    0.055534          9, 35
light                             1.477121    0.000000    0.082031          1, 59
lighter                           1.000000    0.000000    0.055534         14, 30
lightly                           0.000000    0.698970    0.000000            N/A
limit                             0.000000    0.698970    0.000000            N/A
line                              1.301030    0.301030    0.072252          2, 42
lingered                          0.000000    1.000000    0.000000            N/A
lingers                           1.000000    1.000000    0.055534          0, 27
live                              0.000000    0.522879    0.000000            N/A
lock                              1.000000    0.397940    0.055534         13, 29
long                              1.477121    0.000000    0.082031          3, 54
longer                            0.000000    0.698970    0.000000            N/A
lose                              1.000000    0.522879    0.055534          3, 57
loud                              0.000000    0.397940    0.000000            N/A
love                              0.000000    0.522879    0.000000            N/A
mark                              0.000000    1.000000    0.000000            N/A
mattered                          0.000000    0.698970    0.000000            N/A
meadow                            1.000000    0.301030    0.055534          13, 9
meant                             1.000000    0.698970    0.055534          4, 22
measure                           0.000000    0.221849    0.000000            N/A
mejust                            1.000000    1.000000    0.055534          0, 49
menot                             0.000000    1.000000    0.000000            N/A
meonly                            0.000000    0.698970    0.000000            N/A
mesomething                       0.000000    1.000000    0.000000            N/A
messages                          0.000000    1.000000    0.000000            N/A
methe                             0.000000    1.000000    0.000000            N/A
middle                            0.000000    1.000000    0.000000            N/A
mind                              1.000000    0.221849    0.055534          1, 62
minutes                           1.000000    0.698970    0.055534          2, 90
mirror                            1.000000    0.096910    0.055534          3, 43
mix                               0.000000    1.000000    0.000000            N/A
moment                            1.301030    0.000000    0.072252          2, 50
moments                           1.000000    0.045757    0.055534         10, 31
morning                           1.301030    0.000000    0.072252          0, 32
motion                            0.000000    0.397940    0.000000            N/A
move                              1.698970    0.045757    0.094351          1, 40
movement                          0.000000    0.301030    0.000000            N/A
movements                         0.000000    0.698970    0.000000            N/A
movingfish                        0.000000    1.000000    0.000000            N/A
murmuring                         0.000000    1.000000    0.000000            N/A
narrow                            0.000000    0.522879    0.000000            N/A
needles                           0.000000    0.698970    0.000000            N/A
night                             0.000000    0.301030    0.000000            N/A
nights                            0.000000    1.000000    0.000000            N/A
noise                             1.301030    0.000000    0.072252          8, 14
noisy                             0.000000    0.221849    0.000000            N/A
notebook                          1.602060    0.000000    0.088969          0, 51
notebookthinking                  0.000000    1.000000    0.000000            N/A
notice                            1.301030    0.000000    0.072252          6, 60
ocean                             0.000000    0.698970    0.000000            N/A
offer                             0.000000    0.522879    0.000000            N/A
open                              1.301030    0.000000    0.072252          5, 23
orange                            0.000000    0.698970    0.000000            N/A
ordinary                          1.000000    0.397940    0.055534         13, 42
outsider                          0.000000    1.000000    0.000000            N/A
outward                           1.000000    0.221849    0.055534          7, 15
outwards                          0.000000    1.000000    0.000000            N/A
overhead                          1.000000    0.522879    0.055534          2, 84
overlook                          0.000000    0.522879    0.000000            N/A
pace                              1.301030    0.301030    0.072252          6, 68
pack                              0.000000    1.000000    0.000000            N/A
paint                             0.000000    0.522879    0.000000            N/A
pale                              1.000000    0.096910    0.055534           0, 7
part                              1.000000    0.397940    0.055534           2, 2
parted                            0.000000    1.000000    0.000000            N/A
pass                              1.301030    0.045757    0.072252          1, 70
path                              1.477121    0.000000    0.082031           2, 5
patience                          1.000000    1.000000    0.055534          3, 50
patient                           0.000000    1.000000    0.000000            N/A
patiently                         0.000000    1.000000    0.000000            N/A
pause                             1.000000    0.045757    0.055534         12, 14
pay                               1.301030    0.096910    0.072252          1, 60
peace                             1.000000    0.045757    0.055534         12, 37
pen                               1.000000    0.096910    0.055534          0, 54
penjust                           0.000000    1.000000    0.000000            N/A
penthinking                       0.000000    1.000000    0.000000            N/A
perfect                           0.000000    0.698970    0.000000            N/A
perfectly                         0.000000    0.698970    0.000000            N/A
piece                             0.000000    1.000000    0.000000            N/A
pieces                            0.000000    0.522879    0.000000            N/A
pine                              0.000000    0.045757    0.000000            N/A
pines                             1.000000    0.096910    0.055534          2, 38
